Order_ID,Order_Date,Region,Category,Segment,Product,Quantity,Unit_Price,Discount,Cost_Ratio,Sales,Cost,Profit,Profit_Margin,Month,Year
3229,2031-03-13,West,Office Supplies,Corporate,Paper,9,884,0.11,0.5,7080.84,3540.42,3540.42,0.5,2031-03,2031
3230,2025-08-20,East,Office Supplies,Corporate,Printer,8,1702,0.09,0.55,12390.560000000001,6814.808000000001,5575.752,0.45,2025-08,2025
3231,2032-12-11,North,Furniture,Home Office,Printer,2,106,0.25,0.55,159.0,87.45,71.55,0.44999999999999996,2032-12,2032
3232,2028-01-02,South,Technology,Home Office,Paper,9,1356,0.28,0.67,8786.88,5887.2096,2899.670399999999,0.3299999999999999,2028-01,2028
3233,2027-06-02,North,Technology,Home Office,Laptop,2,1992,0.26,0.47,2948.16,1385.6352,1562.5248,0.53,2027-06,2027
3234,2027-06-29,West,Office Supplies,Corporate,Desk,7,903,0.16,0.71,5309.639999999999,3769.8443999999995,1539.7956,0.29000000000000004,2027-06,2027
3235,2029-01-25,West,Furniture,Home Office,Paper,5,867,0.27,0.69,3164.5499999999997,2183.5395,981.0104999999999,0.31,2029-01,2029
3236,2034-10-22,South,Furniture,Home Office,Chair,7,678,0.28,0.68,3417.12,2323.6416,1093.4784,0.32,2034-10,2034
3237,2024-01-13,North,Technology,Consumer,Desk,5,1885,0.12,0.54,8294.0,4478.76,3815.24,0.45999999999999996,2024-01,2024
3238,2034-07-16,West,Technology,Consumer,Chair,6,1200,0.09,0.7,6552.0,4586.4,1965.6000000000004,0.30000000000000004,2034-07,2034
3239,2034-09-25,West,Technology,Consumer,Chair,8,588,0.03,0.5,4562.88,2281.44,2281.44,0.5,2034-09,2034
3240,2024-01-05,North,Office Supplies,Home Office,Desk,1,1025,0.14,0.49,881.5,431.935,449.565,0.51,2024-01,2024
3241,2029-01-05,West,Furniture,Corporate,Monitor,1,186,0.28,0.46,133.92,61.603199999999994,72.3168,0.54,2029-01,2029
3242,2033-04-05,North,Office Supplies,Consumer,Phone,5,1887,0.17,0.73,7831.049999999999,5716.666499999999,2114.3835,0.27,2033-04,2033
3243,2024-10-13,West,Furniture,Corporate,Desk,1,321,0.2,0.54,256.8,138.67200000000003,118.12799999999999,0.4599999999999999,2024-10,2024
3244,2025-02-08,North,Office Supplies,Home Office,Paper,3,512,0.03,0.73,1489.92,1087.6416,402.27840000000015,0.2700000000000001,2025-02,2025
3245,2029-08-18,South,Furniture,Home Office,Monitor,9,683,0.04,0.53,5901.12,3127.5936,2773.5263999999997,0.47,2029-08,2029
3246,2025-02-19,West,Technology,Consumer,Chair,7,301,0.14,0.72,1812.02,1304.6544,507.3656000000001,0.28,2025-02,2025
3247,2027-09-13,South,Technology,Corporate,Monitor,6,670,0.29,0.72,2854.2,2055.024,799.1759999999999,0.27999999999999997,2027-09,2027
3248,2033-11-27,West,Technology,Consumer,Monitor,8,1399,0.11,0.73,9960.880000000001,7271.442400000001,2689.4376,0.27,2033-11,2033
3249,2026-08-04,West,Office Supplies,Home Office,Storage,8,320,0.26,0.6,1894.4,1136.64,757.76,0.39999999999999997,2026-08,2026
3250,2032-03-13,East,Technology,Corporate,Paper,6,256,0.04,0.71,1474.56,1046.9376,427.62239999999997,0.29,2032-03,2032
3251,2024-06-06,North,Furniture,Consumer,Printer,4,1304,0.19,0.74,4224.96,3126.4704,1098.4895999999999,0.25999999999999995,2024-06,2024
3252,2024-06-05,South,Office Supplies,Home Office,Printer,4,1848,0.18,0.55,6061.4400000000005,3333.7920000000004,2727.648,0.45,2024-06,2024
3253,2036-05-10,South,Furniture,Consumer,Paper,4,228,0.26,0.58,674.88,391.43039999999996,283.44960000000003,0.42000000000000004,2036-05,2036
3254,2029-05-09,South,Office Supplies,Corporate,Paper,6,1366,0.0,0.67,8196.0,5491.320000000001,2704.6799999999994,0.3299999999999999,2029-05,2029
3255,2025-07-24,North,Furniture,Corporate,Laptop,1,1295,0.06,0.54,1217.3,657.342,559.958,0.46,2025-07,2025
3256,2029-02-08,East,Furniture,Corporate,Printer,2,1626,0.07,0.68,3024.3599999999997,2056.5648,967.7951999999996,0.3199999999999999,2029-02,2029
3257,2034-01-23,South,Office Supplies,Corporate,Phone,6,1603,0.28,0.47,6924.96,3254.7311999999997,3670.2288000000003,0.53,2034-01,2034
3258,2035-07-20,North,Office Supplies,Corporate,Chair,1,976,0.05,0.61,927.1999999999999,565.592,361.60799999999995,0.38999999999999996,2035-07,2035
3259,2036-07-12,West,Technology,Consumer,Desk,9,369,0.01,0.49,3287.79,1611.0171,1676.7729,0.51,2036-07,2036
3260,2033-02-14,South,Technology,Consumer,Desk,6,1544,0.16,0.54,7781.759999999999,4202.1503999999995,3579.6096,0.46,2033-02,2033
3261,2030-10-08,South,Furniture,Consumer,Phone,7,262,0.16,0.53,1540.56,816.4968,724.0631999999999,0.47,2030-10,2030
3262,2034-03-07,East,Furniture,Consumer,Printer,1,1054,0.25,0.7,790.5,553.3499999999999,237.1500000000001,0.3000000000000001,2034-03,2034
3263,2029-09-27,South,Furniture,Home Office,Chair,8,123,0.28,0.51,708.48,361.32480000000004,347.1552,0.48999999999999994,2029-09,2029
3264,2031-11-18,South,Office Supplies,Home Office,Printer,5,596,0.16,0.69,2503.2,1727.2079999999996,775.9920000000002,0.3100000000000001,2031-11,2031
3265,2032-03-13,West,Office Supplies,Consumer,Monitor,5,292,0.28,0.69,1051.2,725.328,325.87200000000007,0.31000000000000005,2032-03,2032
3266,2024-11-16,North,Technology,Home Office,Laptop,6,977,0.22,0.6,4572.360000000001,2743.416,1828.9440000000004,0.4,2024-11,2024
3267,2028-11-30,North,Furniture,Home Office,Printer,7,489,0.08,0.52,3149.1600000000003,1637.5632000000003,1511.5968,0.48,2028-11,2028
3268,2033-12-02,East,Technology,Corporate,Laptop,7,596,0.28,0.52,3003.8399999999997,1561.9968,1441.8431999999998,0.48,2033-12,2033
3269,2034-02-18,West,Office Supplies,Consumer,Paper,5,1063,0.2,0.59,4252.0,2508.68,1743.3200000000002,0.41000000000000003,2034-02,2034
3270,2027-04-17,North,Office Supplies,Home Office,Paper,1,905,0.12,0.45,796.4,358.38,438.02,0.55,2027-04,2027
3271,2023-02-08,West,Office Supplies,Home Office,Desk,9,228,0.2,0.61,1641.6000000000001,1001.3760000000001,640.224,0.39,2023-02,2023
3272,2029-12-19,North,Technology,Consumer,Chair,6,1120,0.12,0.74,5913.6,4376.064,1537.536,0.26,2029-12,2029
3273,2036-05-07,West,Office Supplies,Corporate,Storage,9,652,0.03,0.5,5691.96,2845.98,2845.98,0.5,2036-05,2036
3274,2026-06-10,East,Furniture,Consumer,Monitor,4,1666,0.22,0.62,5197.92,3222.7104,1975.2096000000001,0.38,2026-06,2026
3275,2031-03-10,South,Technology,Corporate,Laptop,2,1159,0.25,0.74,1738.5,1286.49,452.01,0.26,2031-03,2031
3276,2029-01-05,East,Office Supplies,Home Office,Printer,3,1580,0.22,0.71,3697.2000000000003,2625.012,1072.188,0.29,2029-01,2029
3277,2032-06-30,North,Technology,Corporate,Paper,4,460,0.07,0.71,1711.1999999999998,1214.9519999999998,496.24800000000005,0.29000000000000004,2032-06,2032
3278,2030-06-01,East,Technology,Corporate,Monitor,8,864,0.29,0.7,4907.5199999999995,3435.2639999999997,1472.2559999999999,0.3,2030-06,2030
3279,2023-10-29,South,Office Supplies,Consumer,Printer,3,1338,0.01,0.54,3973.86,2145.8844000000004,1827.9755999999998,0.4599999999999999,2023-10,2023
3280,2024-10-08,East,Office Supplies,Home Office,Monitor,8,386,0.1,0.72,2779.2000000000003,2001.0240000000001,778.1760000000002,0.28,2024-10,2024
3281,2036-01-11,North,Technology,Consumer,Desk,6,867,0.08,0.73,4785.84,3493.6632,1292.1768000000002,0.27,2036-01,2036
3282,2027-10-26,North,Technology,Consumer,Phone,4,1024,0.01,0.6,4055.04,2433.024,1622.016,0.4,2027-10,2027
3283,2034-11-30,East,Office Supplies,Home Office,Monitor,7,468,0.12,0.56,2882.88,1614.4128000000003,1268.4671999999998,0.43999999999999995,2034-11,2034
3284,2024-08-20,South,Furniture,Consumer,Paper,5,1592,0.19,0.57,6447.6,3675.132,2772.4680000000003,0.43000000000000005,2024-08,2024
3285,2024-10-23,East,Technology,Consumer,Storage,5,998,0.26,0.55,3692.6,2030.93,1661.6699999999998,0.44999999999999996,2024-10,2024
3286,2034-11-09,South,Technology,Corporate,Phone,9,1309,0.3,0.51,8246.699999999999,4205.816999999999,4040.883,0.49000000000000005,2034-11,2034
3287,2026-09-30,West,Furniture,Consumer,Paper,3,1597,0.24,0.64,3641.16,2330.3424,1310.8175999999999,0.36,2026-09,2026
3288,2030-01-25,South,Office Supplies,Home Office,Printer,4,1184,0.14,0.62,4072.96,2525.2352,1547.7248,0.38,2030-01,2030
3289,2033-08-04,West,Office Supplies,Consumer,Paper,5,361,0.22,0.59,1407.9,830.6610000000001,577.239,0.41,2033-08,2033
3290,2032-09-07,East,Furniture,Corporate,Phone,1,887,0.25,0.48,665.25,319.32,345.93,0.52,2032-09,2032
3291,2036-04-27,South,Office Supplies,Consumer,Monitor,7,210,0.14,0.69,1264.2,872.298,391.90200000000004,0.31,2036-04,2036
3292,2034-10-18,West,Office Supplies,Consumer,Storage,8,1952,0.24,0.5,11868.16,5934.08,5934.08,0.5,2034-10,2034
3293,2035-06-25,West,Technology,Consumer,Storage,6,1041,0.14,0.48,5371.5599999999995,2578.3487999999998,2793.2111999999997,0.52,2035-06,2035
3294,2023-10-10,West,Technology,Corporate,Chair,9,240,0.12,0.64,1900.8,1216.512,684.288,0.36,2023-10,2023
3295,2033-01-26,North,Technology,Home Office,Paper,3,844,0.16,0.57,2126.88,1212.3216,914.5584000000001,0.43000000000000005,2033-01,2033
3296,2027-01-26,East,Furniture,Home Office,Phone,2,634,0.2,0.47,1014.4000000000001,476.76800000000003,537.6320000000001,0.53,2027-01,2027
3297,2034-03-06,West,Office Supplies,Corporate,Chair,5,178,0.22,0.56,694.2,388.75200000000007,305.448,0.43999999999999995,2034-03,2034
3298,2034-06-15,South,Office Supplies,Corporate,Printer,9,1617,0.11,0.68,12952.17,8807.475600000002,4144.6943999999985,0.3199999999999999,2034-06,2034
3299,2024-04-05,West,Technology,Consumer,Printer,1,1154,0.17,0.63,957.8199999999999,603.4266,354.39339999999993,0.36999999999999994,2024-04,2024
3300,2029-05-14,North,Technology,Home Office,Printer,1,1639,0.27,0.56,1196.47,670.0232000000001,526.4467999999999,0.43999999999999995,2029-05,2029
3301,2033-04-12,East,Furniture,Corporate,Desk,3,608,0.29,0.51,1295.04,660.4704,634.5695999999999,0.48999999999999994,2033-04,2033
3302,2029-10-04,North,Office Supplies,Home Office,Phone,3,1070,0.07,0.64,2985.2999999999997,1910.5919999999999,1074.7079999999999,0.36,2029-10,2029
3303,2027-09-21,North,Furniture,Consumer,Laptop,5,1753,0.06,0.72,8239.1,5932.152,2306.9480000000003,0.28,2027-09,2027
3304,2026-10-08,North,Office Supplies,Corporate,Storage,4,165,0.2,0.64,528.0,337.92,190.07999999999998,0.36,2026-10,2026
3305,2030-07-06,South,Furniture,Home Office,Laptop,6,1633,0.12,0.69,8622.24,5949.3456,2672.8944,0.31,2030-07,2030
3306,2024-05-29,East,Technology,Home Office,Printer,8,1494,0.01,0.61,11832.48,7217.8128,4614.6672,0.39,2024-05,2024
3307,2024-12-03,East,Furniture,Consumer,Monitor,8,386,0.1,0.67,2779.2000000000003,1862.0640000000003,917.136,0.32999999999999996,2024-12,2024
3308,2027-07-12,South,Furniture,Corporate,Paper,4,1299,0.24,0.72,3948.96,2843.2511999999997,1105.7088000000003,0.2800000000000001,2027-07,2027
3309,2028-08-28,East,Technology,Home Office,Monitor,1,222,0.24,0.68,168.72,114.7296,53.990399999999994,0.31999999999999995,2028-08,2028
3310,2023-01-23,North,Office Supplies,Consumer,Phone,7,1354,0.15,0.72,8056.3,5800.536,2255.764,0.28,2023-01,2023
3311,2029-09-26,East,Office Supplies,Home Office,Monitor,6,654,0.14,0.58,3374.64,1957.2912,1417.3488,0.42,2029-09,2029
3312,2026-07-28,South,Technology,Consumer,Chair,5,1103,0.17,0.72,4577.45,3295.7639999999997,1281.6860000000001,0.28,2026-07,2026
3313,2032-01-14,North,Furniture,Home Office,Paper,4,103,0.07,0.64,383.15999999999997,245.2224,137.93759999999997,0.36,2032-01,2032
3314,2023-12-28,South,Furniture,Home Office,Paper,6,1825,0.16,0.71,9198.0,6530.58,2667.42,0.29000000000000004,2023-12,2023
3315,2033-03-16,West,Furniture,Consumer,Laptop,8,1939,0.0,0.46,15512.0,7135.52,8376.48,0.5399999999999999,2033-03,2033
3316,2026-07-08,North,Office Supplies,Corporate,Monitor,6,511,0.14,0.65,2636.7599999999998,1713.894,922.8659999999998,0.3499999999999999,2026-07,2026
3317,2024-05-29,North,Furniture,Consumer,Printer,3,349,0.1,0.7,942.3000000000001,659.61,282.69000000000005,0.30000000000000004,2024-05,2024
3318,2024-03-24,East,Office Supplies,Corporate,Laptop,9,1779,0.2,0.5,12808.800000000001,6404.400000000001,6404.400000000001,0.5,2024-03,2024
3319,2028-01-30,North,Furniture,Home Office,Laptop,3,1610,0.19,0.65,3912.3,2542.9950000000003,1369.3049999999998,0.3499999999999999,2028-01,2028
3320,2036-08-09,South,Technology,Home Office,Storage,4,1468,0.11,0.7,5226.08,3658.256,1567.824,0.30000000000000004,2036-08,2036
3321,2032-10-02,East,Technology,Consumer,Laptop,5,1456,0.0,0.54,7280.0,3931.2000000000003,3348.7999999999997,0.45999999999999996,2032-10,2032
3322,2029-11-25,West,Office Supplies,Consumer,Printer,2,552,0.08,0.57,1015.6800000000001,578.9376,436.7424000000001,0.43000000000000005,2029-11,2029
3323,2031-06-09,South,Office Supplies,Corporate,Storage,2,257,0.19,0.62,416.34000000000003,258.1308,158.2092,0.38,2031-06,2031
3324,2026-11-29,West,Technology,Corporate,Paper,6,1700,0.02,0.61,9996.0,6097.5599999999995,3898.4400000000005,0.39000000000000007,2026-11,2026
3325,2033-11-11,West,Technology,Corporate,Printer,2,936,0.03,0.46,1815.84,835.2864,980.5536,0.54,2033-11,2033
3326,2025-07-11,West,Furniture,Consumer,Desk,1,1113,0.19,0.48,901.5300000000001,432.73440000000005,468.79560000000004,0.52,2025-07,2025
3327,2031-08-04,North,Technology,Home Office,Paper,8,1393,0.23,0.48,8580.880000000001,4118.8224,4462.057600000001,0.52,2031-08,2031
3328,2028-11-29,South,Office Supplies,Consumer,Paper,1,1710,0.1,0.53,1539.0,815.6700000000001,723.3299999999999,0.47,2028-11,2028
3329,2029-12-22,South,Technology,Home Office,Monitor,6,1541,0.15,0.52,7859.099999999999,4086.732,3772.3679999999995,0.48,2029-12,2029
3330,2031-02-27,North,Office Supplies,Consumer,Desk,1,1563,0.28,0.67,1125.36,753.9911999999999,371.36879999999996,0.33,2031-02,2031
3331,2029-03-31,East,Office Supplies,Consumer,Monitor,8,1152,0.28,0.62,6635.5199999999995,4114.0224,2521.4975999999997,0.38,2029-03,2029
3332,2030-04-03,West,Furniture,Corporate,Desk,5,1077,0.09,0.68,4900.35,3332.2380000000003,1568.112,0.32,2030-04,2030
3333,2023-11-10,South,Furniture,Home Office,Laptop,3,434,0.24,0.47,989.52,465.07439999999997,524.4456,0.53,2023-11,2023
3334,2030-02-26,North,Furniture,Consumer,Phone,5,1361,0.18,0.6,5580.1,3348.06,2232.0400000000004,0.4,2030-02,2030
3335,2031-06-11,West,Furniture,Consumer,Printer,1,252,0.29,0.55,178.92,98.406,80.51399999999998,0.44999999999999996,2031-06,2031
3336,2029-03-06,East,Technology,Home Office,Desk,1,1729,0.14,0.7,1486.94,1040.858,446.0820000000001,0.30000000000000004,2029-03,2029
3337,2025-11-03,East,Furniture,Consumer,Paper,4,848,0.23,0.66,2611.84,1723.8144000000002,888.0255999999999,0.33999999999999997,2025-11,2025
3338,2032-07-21,West,Technology,Home Office,Paper,9,933,0.23,0.71,6465.6900000000005,4590.6399,1875.0501000000004,0.29000000000000004,2032-07,2032
3339,2030-03-19,East,Furniture,Corporate,Phone,9,1238,0.15,0.46,9470.699999999999,4356.522,5114.177999999999,0.5399999999999999,2030-03,2030
3340,2033-11-27,South,Furniture,Corporate,Desk,1,907,0.24,0.67,689.32,461.84440000000006,227.4756,0.32999999999999996,2033-11,2033
3341,2027-11-14,South,Office Supplies,Home Office,Paper,3,1854,0.08,0.61,5117.04,3121.3944,1995.6455999999998,0.38999999999999996,2027-11,2027
3342,2033-08-31,South,Technology,Corporate,Monitor,4,857,0.04,0.7,3290.8799999999997,2303.6159999999995,987.2640000000001,0.30000000000000004,2033-08,2033
3343,2026-01-29,East,Office Supplies,Home Office,Desk,2,1522,0.13,0.6,2648.28,1588.968,1059.3120000000001,0.4,2026-01,2026
3344,2024-11-28,South,Furniture,Consumer,Phone,7,1155,0.28,0.61,5821.2,3550.932,2270.268,0.39,2024-11,2024
3345,2028-12-19,North,Technology,Consumer,Desk,3,631,0.15,0.47,1609.05,756.2534999999999,852.7965,0.53,2028-12,2028
3346,2026-11-05,South,Furniture,Home Office,Laptop,1,152,0.19,0.65,123.12,80.028,43.092,0.35,2026-11,2026
3347,2025-11-09,South,Office Supplies,Consumer,Laptop,1,817,0.19,0.53,661.7700000000001,350.7381000000001,311.0319,0.4699999999999999,2025-11,2025
3348,2028-04-13,East,Technology,Corporate,Storage,3,1854,0.04,0.46,5339.5199999999995,2456.1792,2883.3407999999995,0.5399999999999999,2028-04,2028
3349,2025-10-10,South,Office Supplies,Consumer,Laptop,6,1318,0.12,0.47,6959.04,3270.7488,3688.2912,0.53,2025-10,2025
3350,2023-08-15,West,Furniture,Consumer,Chair,4,1428,0.21,0.74,4512.4800000000005,3339.2352000000005,1173.2448,0.25999999999999995,2023-08,2023
3351,2028-01-03,North,Furniture,Home Office,Storage,1,1830,0.29,0.55,1299.3,714.615,584.685,0.44999999999999996,2028-01,2028
3352,2036-06-18,East,Furniture,Corporate,Desk,7,444,0.05,0.71,2952.6,2096.346,856.2539999999999,0.29,2036-06,2036
3353,2028-07-16,North,Technology,Consumer,Chair,2,1205,0.12,0.74,2120.8,1569.392,551.4080000000001,0.26000000000000006,2028-07,2028
3354,2036-08-06,West,Office Supplies,Consumer,Printer,5,100,0.03,0.73,485.0,354.05,130.95,0.26999999999999996,2036-08,2036
3355,2029-09-18,East,Office Supplies,Home Office,Phone,8,266,0.07,0.71,1979.04,1405.1183999999998,573.9216000000001,0.2900000000000001,2029-09,2029
3356,2028-09-16,East,Furniture,Home Office,Printer,7,416,0.11,0.72,2591.68,1866.0095999999999,725.6704,0.28,2028-09,2028
3357,2034-09-23,South,Office Supplies,Corporate,Chair,8,1306,0.16,0.54,8776.32,4739.2128,4037.1071999999995,0.45999999999999996,2034-09,2034
3358,2025-12-16,North,Technology,Consumer,Paper,6,1064,0.07,0.5,5937.12,2968.56,2968.56,0.5,2025-12,2025
3359,2029-05-09,West,Furniture,Home Office,Laptop,7,997,0.07,0.64,6490.469999999999,4153.900799999999,2336.5692,0.36000000000000004,2029-05,2029
3360,2031-09-26,West,Furniture,Home Office,Monitor,9,1985,0.23,0.6,13756.050000000001,8253.630000000001,5502.42,0.39999999999999997,2031-09,2031
3361,2030-03-15,East,Furniture,Home Office,Desk,6,372,0.29,0.48,1584.72,760.6656,824.0544,0.52,2030-03,2030
3362,2030-01-07,South,Technology,Corporate,Storage,9,1792,0.1,0.65,14515.2,9434.880000000001,5080.32,0.35,2030-01,2030
3363,2032-01-06,East,Furniture,Home Office,Paper,2,472,0.21,0.62,745.76,462.3712,283.3888,0.38,2032-01,2032
3364,2035-08-27,East,Furniture,Corporate,Monitor,2,1485,0.08,0.71,2732.4,1940.004,792.3960000000002,0.29000000000000004,2035-08,2035
3365,2032-10-26,East,Furniture,Corporate,Paper,2,999,0.28,0.63,1438.56,906.2927999999999,532.2672,0.37,2032-10,2032
3366,2035-02-18,East,Furniture,Consumer,Monitor,6,300,0.2,0.62,1440.0,892.8,547.2,0.38,2035-02,2035
3367,2031-01-26,West,Office Supplies,Consumer,Desk,2,1315,0.24,0.58,1998.8,1159.3039999999999,839.4960000000001,0.42000000000000004,2031-01,2031
3368,2033-11-03,West,Furniture,Corporate,Laptop,3,1464,0.01,0.59,4348.08,2565.3671999999997,1782.7128000000002,0.4100000000000001,2033-11,2033
3369,2030-09-14,East,Technology,Consumer,Desk,8,1422,0.18,0.74,9328.320000000002,6902.956800000001,2425.3632000000007,0.26,2030-09,2030
3370,2030-01-27,East,Furniture,Consumer,Phone,8,1629,0.16,0.49,10946.88,5363.9712,5582.908799999999,0.51,2030-01,2030
3371,2023-06-11,South,Furniture,Home Office,Monitor,4,1711,0.09,0.58,6228.04,3612.2632,2615.7768,0.42000000000000004,2023-06,2023
3372,2024-08-16,East,Office Supplies,Consumer,Phone,9,239,0.08,0.65,1978.92,1286.298,692.6220000000001,0.35000000000000003,2024-08,2024
3373,2031-12-04,West,Furniture,Corporate,Paper,8,405,0.17,0.58,2689.2,1559.7359999999999,1129.464,0.42,2031-12,2031
3374,2034-05-18,North,Office Supplies,Consumer,Phone,1,1319,0.21,0.53,1042.01,552.2653,489.74469999999997,0.47,2034-05,2034
3375,2031-02-10,West,Technology,Home Office,Printer,8,1184,0.01,0.54,9377.28,5063.731200000001,4313.5488,0.4599999999999999,2031-02,2031
3376,2033-08-24,South,Office Supplies,Corporate,Paper,1,459,0.17,0.52,380.96999999999997,198.1044,182.86559999999997,0.48,2033-08,2033
3377,2032-04-13,West,Furniture,Consumer,Laptop,4,406,0.05,0.55,1542.8,848.5400000000001,694.2599999999999,0.44999999999999996,2032-04,2032
3378,2035-04-29,North,Technology,Corporate,Phone,6,1603,0.04,0.71,9233.279999999999,6555.628799999999,2677.6512000000002,0.29000000000000004,2035-04,2035
3379,2024-10-25,East,Furniture,Consumer,Chair,7,432,0.19,0.6,2449.44,1469.664,979.7760000000001,0.4,2024-10,2024
3380,2026-02-06,North,Office Supplies,Home Office,Phone,4,1989,0.09,0.52,7239.96,3764.7792,3475.1808,0.48000000000000004,2026-02,2026
3381,2024-06-25,East,Technology,Consumer,Storage,8,1206,0.13,0.57,8393.76,4784.4432,3609.3168000000005,0.43000000000000005,2024-06,2024
3382,2031-02-22,East,Technology,Corporate,Printer,8,433,0.11,0.48,3082.96,1479.8208,1603.1392,0.52,2031-02,2031
3383,2025-05-17,West,Office Supplies,Corporate,Chair,9,616,0.19,0.72,4490.64,3233.2608,1257.3792000000003,0.28,2025-05,2025
3384,2028-08-28,West,Office Supplies,Corporate,Monitor,6,830,0.14,0.57,4282.8,2441.196,1841.6040000000003,0.43000000000000005,2028-08,2028
3385,2024-03-07,West,Technology,Consumer,Laptop,4,1023,0.29,0.74,2905.3199999999997,2149.9368,755.3831999999998,0.25999999999999995,2024-03,2024
3386,2036-03-28,South,Technology,Consumer,Laptop,2,865,0.11,0.55,1539.7,846.8350000000002,692.8649999999999,0.4499999999999999,2036-03,2036
3387,2034-09-18,West,Office Supplies,Consumer,Storage,7,1597,0.22,0.7,8719.62,6103.734,2615.8860000000004,0.30000000000000004,2034-09,2034
3388,2026-04-21,South,Furniture,Home Office,Monitor,3,1517,0.08,0.53,4186.92,2219.0676000000003,1967.8523999999998,0.4699999999999999,2026-04,2026
3389,2029-12-03,West,Technology,Home Office,Phone,3,1723,0.15,0.47,4393.65,2065.0154999999995,2328.6345,0.53,2029-12,2029
3390,2026-03-15,East,Office Supplies,Home Office,Chair,3,1844,0.17,0.46,4591.5599999999995,2112.1176,2479.4423999999995,0.5399999999999999,2026-03,2026
3391,2025-04-10,South,Furniture,Corporate,Storage,4,1815,0.1,0.63,6534.0,4116.42,2417.58,0.37,2025-04,2025
3392,2027-07-10,North,Technology,Corporate,Chair,2,1843,0.14,0.54,3169.96,1711.7784000000001,1458.1816,0.45999999999999996,2027-07,2027
3393,2026-02-10,South,Technology,Corporate,Phone,5,884,0.08,0.58,4066.4,2358.5119999999997,1707.8880000000004,0.4200000000000001,2026-02,2026
3394,2030-09-11,South,Office Supplies,Corporate,Monitor,3,1700,0.0,0.7,5100.0,3570.0,1530.0,0.3,2030-09,2030
3395,2024-04-20,North,Furniture,Corporate,Phone,5,1503,0.06,0.52,7064.099999999999,3673.332,3390.7679999999996,0.48,2024-04,2024
3396,2030-09-11,South,Technology,Consumer,Desk,7,120,0.21,0.54,663.6,358.34400000000005,305.256,0.45999999999999996,2030-09,2030
3397,2026-08-19,East,Furniture,Corporate,Desk,9,978,0.23,0.7,6777.54,4744.277999999999,2033.2620000000006,0.3000000000000001,2026-08,2026
3398,2025-10-16,West,Furniture,Consumer,Phone,2,276,0.08,0.6,507.84000000000003,304.704,203.13600000000002,0.4,2025-10,2025
3399,2028-01-11,North,Technology,Home Office,Printer,9,1486,0.12,0.7,11769.12,8238.384,3530.736000000001,0.30000000000000004,2028-01,2028
3400,2034-08-27,West,Furniture,Home Office,Storage,6,121,0.01,0.56,718.74,402.49440000000004,316.24559999999997,0.43999999999999995,2034-08,2034
3401,2029-09-14,East,Technology,Home Office,Desk,6,936,0.07,0.57,5222.879999999999,2977.041599999999,2245.8384,0.4300000000000001,2029-09,2029
3402,2034-10-03,North,Furniture,Home Office,Paper,3,1059,0.23,0.5,2446.29,1223.145,1223.145,0.5,2034-10,2034
3403,2026-07-07,West,Technology,Home Office,Phone,9,647,0.18,0.72,4774.860000000001,3437.8992000000003,1336.9608000000003,0.28,2026-07,2026
3404,2024-10-21,West,Office Supplies,Corporate,Paper,4,349,0.06,0.72,1312.24,944.8127999999999,367.4272000000001,0.2800000000000001,2024-10,2024
3405,2028-07-03,East,Technology,Corporate,Paper,5,760,0.08,0.75,3496.0,2622.0,874.0,0.25,2028-07,2028
3406,2024-02-03,West,Technology,Corporate,Chair,3,1051,0.25,0.57,2364.75,1347.9074999999998,1016.8425000000002,0.4300000000000001,2024-02,2024
3407,2027-09-30,East,Technology,Home Office,Storage,5,1196,0.06,0.7,5621.2,3934.8399999999997,1686.3600000000001,0.30000000000000004,2027-09,2027
3408,2028-10-26,South,Furniture,Home Office,Monitor,8,1214,0.1,0.57,8740.800000000001,4982.256,3758.544000000001,0.43000000000000005,2028-10,2028
3409,2028-12-11,East,Office Supplies,Consumer,Desk,8,1299,0.2,0.59,8313.6,4905.024,3408.576,0.41,2028-12,2028
3410,2023-03-16,South,Furniture,Corporate,Monitor,8,225,0.17,0.7,1494.0,1045.8,448.20000000000005,0.30000000000000004,2023-03,2023
3411,2035-11-11,North,Furniture,Home Office,Printer,6,1327,0.14,0.5,6847.32,3423.66,3423.66,0.5,2035-11,2035
3412,2032-07-03,West,Technology,Home Office,Storage,1,1369,0.27,0.52,999.37,519.6724,479.69759999999997,0.48,2032-07,2032
3413,2025-04-16,East,Furniture,Home Office,Storage,6,710,0.07,0.54,3961.7999999999997,2139.372,1822.4279999999999,0.46,2025-04,2025
3414,2024-05-14,East,Technology,Consumer,Laptop,7,1394,0.22,0.69,7611.240000000001,5251.7556,2359.4844000000003,0.31,2024-05,2024
3415,2023-05-18,West,Office Supplies,Home Office,Chair,9,1109,0.05,0.56,9481.949999999999,5309.892,4172.057999999999,0.43999999999999995,2023-05,2023
3416,2028-09-28,West,Furniture,Consumer,Printer,8,143,0.18,0.56,938.08,525.3248000000001,412.75519999999995,0.43999999999999995,2028-09,2028
3417,2033-02-13,North,Furniture,Consumer,Paper,8,1857,0.26,0.75,10993.44,8245.08,2748.3600000000006,0.25000000000000006,2033-02,2033
3418,2028-02-29,North,Furniture,Corporate,Printer,7,1732,0.14,0.57,10426.64,5943.184799999999,4483.4552,0.43000000000000005,2028-02,2028
3419,2030-07-20,East,Technology,Home Office,Monitor,2,647,0.22,0.52,1009.32,524.8464,484.47360000000003,0.48,2030-07,2030
