Month,Region,Category,Segment,Sales,Profit,Quantity,Orders
2030-01,North,Technology,Corporate,4796.0,2504.848,15,2
2030-01,North,Technology,Home Office,4889.08,1417.8332,7,1
2030-01,South,Furniture,Consumer,11970.0,4548.6,9,1
2030-01,South,Furniture,Corporate,7921.54,3115.5620000000004,16,3
2030-01,South,Furniture,Home Office,6876.599999999999,2750.6400000000003,6,1
2030-01,South,Office Supplies,Corporate,481.90000000000003,144.57000000000005,2,1
2030-01,South,Office Supplies,Home Office,4072.96,1547.7248,4,1
2030-01,South,Technology,Corporate,14515.2,5080.32,9,1
2030-01,South,Technology,Home Office,7754.77,3606.2928,7,2
2030-01,West,Furniture,Consumer,5594.799999999999,1678.44,8,1
2030-01,West,Furniture,Home Office,11742.0,5871.0,6,1
2030-01,West,Office Supplies,Corporate,1439.92,417.57680000000005,4,1
2030-01,West,Technology,Consumer,3703.5,1370.295,6,1
2030-02,East,Office Supplies,Corporate,20090.309999999998,7753.004999999999,12,3
2030-02,East,Technology,Consumer,6112.0,3056.0,5,1
2030-02,East,Technology,Home Office,11067.0,3320.1000000000004,7,1
2030-02,North,Furniture,Consumer,5580.1,2232.0400000000004,5,1
2030-02,North,Furniture,Corporate,5465.22,2896.5666,6,1
2030-02,North,Furniture,Home Office,3616.2,1627.2899999999997,5,1
2030-02,North,Office Supplies,Consumer,15006.7,5931.0162,16,2
2030-02,North,Office Supplies,Home Office,13953.96,6697.900799999999,9,1
2030-02,North,Technology,Consumer,7738.05,2553.5564999999997,5,1
2030-02,North,Technology,Corporate,12215.28,5252.5704000000005,8,1
2030-02,South,Furniture,Home Office,7289.28,2398.464,11,2
2030-02,South,Office Supplies,Consumer,3089.36,803.2336,2,1
2030-02,South,Office Supplies,Home Office,2698.5,1322.2649999999999,7,1
2030-02,South,Technology,Consumer,1679.04,470.13120000000004,1,1
2030-02,West,Furniture,Corporate,13950.66,4877.1414,12,2
2030-02,West,Furniture,Home Office,7629.96,2060.0892000000003,6,1
2030-02,West,Office Supplies,Consumer,4781.42,2103.8248,7,1
2030-02,West,Office Supplies,Corporate,3757.6800000000003,1622.0159999999998,5,2
2030-02,West,Office Supplies,Home Office,11931.29,4023.940200000001,13,2
2030-02,West,Technology,Consumer,6867.84,2884.4928000000004,8,1
2030-02,West,Technology,Corporate,1871.52,1013.898,2,2
2030-03,East,Furniture,Corporate,9470.699999999999,5114.177999999999,9,1
2030-03,East,Furniture,Home Office,5869.620000000001,2109.5244000000002,11,2
2030-03,East,Office Supplies,Corporate,874.56,308.55359999999996,5,2
2030-03,East,Office Supplies,Home Office,14388.66,5755.464,9,1
2030-03,East,Technology,Home Office,14372.939999999999,5856.8904,10,2
2030-03,North,Furniture,Consumer,12105.66,4992.0402,15,2
2030-03,North,Furniture,Home Office,8578.68,2659.3908,6,1
2030-03,North,Office Supplies,Consumer,7751.05,2918.9947,7,2
2030-03,North,Office Supplies,Corporate,7934.400000000001,3253.1040000000003,9,1
2030-03,North,Technology,Corporate,6939.360000000001,2359.3824000000004,6,1
2030-03,South,Furniture,Consumer,6502.860000000001,2080.9151999999995,6,1
2030-03,South,Furniture,Home Office,3633.8399999999997,1308.1823999999997,7,1
2030-03,South,Office Supplies,Home Office,1300.39,338.1014,1,1
2030-03,South,Technology,Consumer,6853.77,3152.7342,9,1
2030-03,South,Technology,Corporate,13739.58,4747.4388,12,2
2030-03,West,Furniture,Corporate,2179.56,1089.78,6,1
2030-03,West,Furniture,Home Office,6733.18,3232.7616,12,3
2030-03,West,Office Supplies,Corporate,12581.64,5259.847200000001,9,2
2030-03,West,Technology,Corporate,7074.36,2476.026,9,1
2030-03,West,Technology,Home Office,10344.48,5482.5744,6,1
2030-04,East,Furniture,Consumer,3555.8399999999997,1137.8687999999997,8,1
2030-04,East,Furniture,Home Office,637.88,306.1824,1,1
2030-04,East,Technology,Corporate,557.1999999999999,172.73200000000003,4,1
2030-04,North,Furniture,Corporate,4915.68,2457.84,6,1
2030-04,North,Furniture,Home Office,3569.8799999999997,1606.4459999999997,4,1
2030-04,North,Office Supplies,Consumer,9498.6,3575.9880000000003,11,2
2030-04,North,Technology,Consumer,18426.18,5768.511600000001,11,2
2030-04,North,Technology,Corporate,6300.23,1701.0620999999999,11,2
2030-04,South,Furniture,Consumer,10698.24,3209.4720000000007,8,1
2030-04,South,Furniture,Home Office,8804.32,3702.3812,14,2
2030-04,South,Office Supplies,Consumer,10649.2,5190.68,11,2
2030-04,South,Office Supplies,Home Office,6830.879999999999,2271.9424,16,2
2030-04,South,Technology,Consumer,6937.84,2428.2439999999997,8,1
2030-04,South,Technology,Home Office,2773.8599999999997,1386.9299999999998,3,1
2030-04,West,Furniture,Consumer,10208.32,3470.8287999999993,8,1
2030-04,West,Furniture,Corporate,13593.630000000001,4238.376,15,3
2030-04,West,Office Supplies,Corporate,17159.899999999998,5104.556799999999,15,2
2030-04,West,Office Supplies,Home Office,25903.260000000002,10466.749800000001,18,2
2030-04,West,Technology,Consumer,6691.33,2586.9985,11,3
2030-04,West,Technology,Corporate,19840.7,9732.836,15,2
2030-04,West,Technology,Home Office,4268.32,1109.7631999999999,4,1
2030-05,East,Furniture,Consumer,4619.1,1200.9660000000003,6,1
2030-05,East,Furniture,Corporate,1162.8,395.352,6,1
2030-05,East,Furniture,Home Office,13640.88,4247.2608,12,3
2030-05,East,Office Supplies,Consumer,10075.1,3727.7870000000003,7,1
2030-05,East,Office Supplies,Home Office,8703.2,3568.312000000001,5,1
2030-05,East,Technology,Consumer,7544.24,2240.92,12,2
2030-05,East,Technology,Home Office,11759.44,4115.804,7,1
2030-05,North,Furniture,Corporate,4480.099999999999,1344.0300000000002,5,1
2030-05,North,Furniture,Home Office,10637.48,4021.5448000000006,11,2
2030-05,North,Office Supplies,Corporate,3411.2000000000003,1842.048,8,1
2030-05,North,Technology,Corporate,1332.8,479.808,1,1
2030-05,South,Office Supplies,Consumer,5633.400000000001,2253.36,6,1
2030-05,West,Furniture,Consumer,8087.360000000001,3572.7776000000003,8,2
2030-05,West,Furniture,Home Office,14573.279999999999,7140.9072,8,1
2030-05,West,Office Supplies,Consumer,6902.28,1932.6383999999998,7,1
2030-05,West,Office Supplies,Corporate,805.5,418.86,1,1
2030-05,West,Technology,Home Office,3871.44,1238.8608,3,1
2030-06,East,Furniture,Consumer,17374.47,9428.6751,16,2
2030-06,East,Furniture,Home Office,4725.84,1984.8528000000001,7,1
2030-06,East,Office Supplies,Consumer,6797.76,2107.3056000000006,8,1
2030-06,East,Office Supplies,Corporate,3292.08,1646.04,4,1
2030-06,East,Office Supplies,Home Office,2321.7,1184.067,3,1
2030-06,East,Technology,Consumer,7174.04,2772.356,7,2
2030-06,East,Technology,Corporate,8930.22,2898.4184999999998,12,3
2030-06,East,Technology,Home Office,4333.24,1902.3196,11,3
2030-06,North,Furniture,Corporate,5565.5199999999995,1892.2767999999996,4,1
2030-06,North,Office Supplies,Consumer,9758.4,3025.1040000000003,6,1
2030-06,North,Technology,Consumer,2817.36,817.0344000000002,4,1
2030-06,North,Technology,Corporate,2549.33,892.2655,7,1
2030-06,North,Technology,Home Office,6317.579999999999,2530.6476,10,2
2030-06,South,Furniture,Corporate,4985.55,2442.9195,5,1
2030-06,South,Office Supplies,Consumer,1728.54,553.1327999999999,2,1
2030-06,South,Office Supplies,Corporate,5097.6,2212.326,7,2
2030-06,South,Office Supplies,Home Office,8194.95,3495.7926000000007,11,2
2030-06,South,Technology,Corporate,2446.08,1223.04,7,1
2030-06,South,Technology,Home Office,2385.72,620.2872,2,1
2030-06,West,Furniture,Consumer,10891.789999999999,5785.7387,8,2
2030-06,West,Office Supplies,Consumer,11504.07,4716.6687,9,1
2030-06,West,Office Supplies,Corporate,246.0,91.02000000000001,1,1
2030-06,West,Office Supplies,Home Office,522.0,172.26,3,1
2030-06,West,Technology,Corporate,3408.0,1499.5199999999998,3,1
2030-06,West,Technology,Home Office,2058.0,596.8200000000002,2,1
2030-07,East,Furniture,Home Office,3153.5,1072.19,2,1
2030-07,East,Office Supplies,Corporate,7468.17,2983.7430000000004,5,2
2030-07,East,Office Supplies,Home Office,3060.7200000000003,979.4303999999997,3,1
2030-07,East,Technology,Corporate,9633.44,3234.8608000000004,13,2
2030-07,East,Technology,Home Office,1009.32,484.47360000000003,2,1
2030-07,North,Furniture,Consumer,7549.740000000001,1962.9324000000006,9,1
2030-07,North,Furniture,Corporate,6498.0,3119.04,5,1
2030-07,North,Furniture,Home Office,16148.16,4037.040000000001,9,1
2030-07,North,Office Supplies,Consumer,1243.1200000000001,671.2848,1,1
2030-07,North,Office Supplies,Corporate,7993.7,2877.732,5,1
2030-07,North,Office Supplies,Home Office,4300.8,1591.2959999999998,8,1
2030-07,North,Technology,Home Office,9416.44,3924.5756,11,2
2030-07,South,Furniture,Home Office,21705.5,6690.4662,18,3
2030-07,South,Office Supplies,Consumer,7201.04,3456.4991999999997,7,1
2030-07,South,Office Supplies,Corporate,191.51999999999998,84.26879999999998,2,1
2030-07,South,Technology,Consumer,10428.880000000001,4275.840800000001,8,1
2030-07,West,Furniture,Consumer,2137.14,555.6564000000001,3,1
2030-07,West,Furniture,Corporate,10651.45,3988.966999999999,10,2
2030-07,West,Office Supplies,Consumer,702.66,365.3832,3,1
2030-07,West,Office Supplies,Corporate,1277.96,447.28599999999994,1,1
2030-07,West,Technology,Corporate,2301.21,943.4961000000001,3,1
2030-07,West,Technology,Home Office,4830.62,1575.2731999999996,12,3
2030-08,East,Furniture,Corporate,4417.92,1678.8096,3,1
2030-08,East,Office Supplies,Corporate,8785.45,3378.2829999999994,13,2
2030-08,East,Office Supplies,Home Office,6944.9400000000005,1944.5832,6,1
2030-08,East,Technology,Consumer,3797.46,987.3396000000002,9,1
2030-08,East,Technology,Home Office,10671.38,3846.6769999999997,8,2
2030-08,North,Furniture,Corporate,6148.599999999999,2520.926,5,1
2030-08,North,Furniture,Home Office,13120.199999999999,5034.977999999999,10,2
2030-08,North,Office Supplies,Consumer,4976.04,1564.5396000000005,11,3
2030-08,North,Technology,Corporate,3654.0,1388.52,7,1
2030-08,North,Technology,Home Office,3538.3,1708.9930000000002,10,2
2030-08,South,Furniture,Consumer,9948.32,4078.8112,8,1
2030-08,South,Furniture,Home Office,16104.89,5217.1456,17,3
2030-08,South,Office Supplies,Consumer,20904.81,8614.8819,18,3
2030-08,South,Technology,Corporate,10180.05,2791.3875,10,2
2030-08,South,Technology,Home Office,4014.0,1204.2000000000003,9,1
2030-08,West,Furniture,Consumer,23100.54,6655.191000000002,20,4
2030-08,West,Furniture,Corporate,5072.54,2253.8671999999997,9,2
2030-08,West,Office Supplies,Consumer,6457.5,2647.5750000000003,5,1
2030-08,West,Office Supplies,Corporate,11375.42,5326.896399999999,15,2
2030-08,West,Office Supplies,Home Office,2128.5,1064.25,2,1
2030-08,West,Technology,Corporate,11008.76,4657.830800000001,12,3
2030-08,West,Technology,Home Office,8085.519999999999,2853.1168,10,2
2030-09,East,Furniture,Consumer,729.4399999999999,226.12640000000005,4,1
2030-09,East,Furniture,Corporate,7255.9800000000005,3700.5498000000002,6,1
2030-09,East,Furniture,Home Office,11544.52,4341.798,12,3
2030-09,East,Office Supplies,Corporate,1139.28,535.4616,4,1
2030-09,East,Office Supplies,Home Office,3737.5,1225.076,4,2
2030-09,East,Technology,Consumer,9328.320000000002,2425.3632000000007,8,1
2030-09,East,Technology,Corporate,7108.92,2559.2111999999997,6,1
2030-09,East,Technology,Home Office,2596.0,1298.0,5,1
2030-09,North,Furniture,Consumer,3912.16,1799.5935999999997,2,1
2030-09,North,Furniture,Corporate,17569.13,7138.777,13,2
2030-09,North,Office Supplies,Consumer,6289.5,3155.061,15,2
2030-09,North,Office Supplies,Corporate,10004.529999999999,3174.1025,9,3
2030-09,North,Technology,Consumer,6811.7,2111.6270000000004,7,1
2030-09,North,Technology,Corporate,1301.4399999999998,572.6335999999999,7,1
2030-09,North,Technology,Home Office,489.9,215.55599999999998,3,1
2030-09,South,Furniture,Corporate,3190.88,957.2640000000001,7,1
2030-09,South,Office Supplies,Corporate,5100.0,1530.0,3,1
2030-09,South,Office Supplies,Home Office,504.0,267.12,1,1
2030-09,South,Technology,Consumer,663.6,305.256,7,1
2030-09,South,Technology,Corporate,8957.25,2955.8925,9,1
2030-09,South,Technology,Home Office,4732.89,1467.1959000000002,3,1
2030-09,West,Furniture,Consumer,11707.26,3250.7376000000004,7,2
2030-09,West,Furniture,Corporate,1177.2,541.512,2,1
2030-09,West,Furniture,Home Office,2024.6399999999999,951.5808,4,1
2030-09,West,Office Supplies,Home Office,11480.59,5763.1932,12,2
2030-09,West,Technology,Corporate,8921.64,2765.708400000001,13,2
2030-10,East,Furniture,Consumer,4106.35,1738.7915000000003,5,2
2030-10,East,Furniture,Home Office,8691.77,3090.4503000000004,12,4
2030-10,East,Office Supplies,Corporate,3610.3199999999997,1732.9535999999998,7,1
2030-10,East,Office Supplies,Home Office,11098.619999999999,3995.503199999999,9,1
2030-10,East,Technology,Home Office,8530.82,3285.8799999999997,7,2
2030-10,North,Furniture,Corporate,6106.32,2686.7807999999995,4,1
2030-10,North,Furniture,Home Office,15622.529999999999,6807.6633,16,3
2030-10,North,Technology,Consumer,13673.16,7125.4864,12,2
2030-10,North,Technology,Corporate,2795.7599999999998,1230.1343999999997,8,1
2030-10,North,Technology,Home Office,5967.36,1790.2080000000005,4,1
2030-10,South,Furniture,Consumer,1540.56,724.0631999999999,7,1
2030-10,South,Furniture,Home Office,10187.1,4584.195,7,1
2030-10,South,Office Supplies,Corporate,10369.92,4355.366400000001,6,1
2030-10,South,Office Supplies,Home Office,11367.54,4956.468,10,3
2030-10,South,Technology,Corporate,1020.7,367.00699999999995,3,2
2030-10,South,Technology,Home Office,716.3,350.98699999999997,2,1
2030-10,West,Furniture,Consumer,23871.33,10785.978,14,2
2030-10,West,Furniture,Corporate,13620.52,5851.637199999999,12,2
2030-10,West,Office Supplies,Consumer,6750.72,2184.768,12,2
2030-10,West,Office Supplies,Home Office,10056.42,4123.132200000001,11,2
2030-10,West,Technology,Corporate,2056.56,1110.5423999999998,3,1
2030-10,West,Technology,Home Office,3768.0,1507.2000000000003,4,1
2030-11,East,Furniture,Consumer,8541.99,4299.5646,9,2
2030-11,East,Office Supplies,Consumer,1296.39,531.5199000000001,1,1
2030-11,East,Technology,Corporate,4812.96,1499.9712,6,2
2030-11,North,Office Supplies,Corporate,14192.05,5251.0585,10,2
2030-11,North,Office Supplies,Home Office,2560.3199999999997,870.5087999999998,3,1
2030-11,North,Technology,Corporate,7963.2,2946.384,5,1
2030-11,North,Technology,Home Office,10091.13,5146.476299999999,7,1
2030-11,South,Furniture,Corporate,1320.8999999999999,686.8679999999999,1,1
2030-11,South,Furniture,Home Office,8683.56,3044.2511999999997,12,2
2030-11,South,Office Supplies,Home Office,3933.0,1455.21,9,1
2030-11,South,Technology,Corporate,5939.66,2005.9546,10,2
2030-11,South,Technology,Home Office,3684.24,1547.3808,6,1
2030-11,West,Office Supplies,Consumer,6531.84,2547.4176,9,1
2030-11,West,Office Supplies,Corporate,477.95000000000005,219.85700000000003,5,1
2030-11,West,Technology,Home Office,5944.32,2674.9439999999995,8,1
2030-12,East,Furniture,Consumer,4040.0,1454.4,5,1
2030-12,East,Office Supplies,Corporate,14425.8,5265.6768,15,2
2030-12,East,Office Supplies,Home Office,8793.6,2550.1440000000002,5,1
2030-12,East,Technology,Corporate,12449.7,5851.359,9,1
2030-12,North,Furniture,Corporate,507.18,243.44639999999998,1,1
2030-12,North,Furniture,Home Office,5779.830000000001,2989.7259000000004,9,2
2030-12,North,Office Supplies,Consumer,1315.8,565.7940000000001,1,1
2030-12,North,Office Supplies,Corporate,8170.2,3921.696,5,1
2030-12,North,Technology,Corporate,7314.299999999999,3171.6846,18,2
2030-12,North,Technology,Home Office,3720.3300000000004,1674.1485,3,1
2030-12,South,Furniture,Consumer,1260.0,428.4,2,1
2030-12,South,Furniture,Corporate,3789.52,1524.7763999999997,8,2
2030-12,South,Office Supplies,Consumer,1794.8700000000001,682.0506,3,1
2030-12,South,Office Supplies,Corporate,789.12,339.32160000000005,1,1
2030-12,South,Office Supplies,Home Office,3871.5599999999995,1705.8636000000001,11,2
2030-12,South,Technology,Corporate,11588.69,4501.5779,10,3
2030-12,West,Furniture,Home Office,743.04,260.06399999999996,2,1
2030-12,West,Office Supplies,Corporate,2372.76,1257.5628000000002,6,1
2030-12,West,Office Supplies,Home Office,4420.29,2298.5508,7,1
2030-12,West,Technology,Consumer,2016.0,725.76,2,1
2030-12,West,Technology,Corporate,5730.6,2481.1180000000004,15,2
2030-12,West,Technology,Home Office,5908.62,2008.9307999999996,6,1
2031-01,East,Furniture,Consumer,1632.4,701.9320000000001,5,1
2031-01,East,Furniture,Home Office,19306.78,6239.3496,13,3
2031-01,East,Office Supplies,Consumer,9595.0,2599.91,11,2
2031-01,East,Office Supplies,Corporate,6673.92,1868.6976000000004,8,1
2031-01,East,Technology,Consumer,5999.679999999999,2628.5767999999994,13,3
2031-01,East,Technology,Corporate,5136.28,2568.14,4,1
2031-01,North,Furniture,Corporate,16409.38,7535.4036,13,2
2031-01,North,Furniture,Home Office,11856.119999999999,4893.488399999999,11,2
2031-01,North,Office Supplies,Corporate,2410.56,819.5903999999998,8,1
2031-01,North,Technology,Consumer,808.08,363.63599999999997,1,1
2031-01,North,Technology,Corporate,13406.22,6089.3171999999995,11,3
2031-01,North,Technology,Home Office,5580.0,2734.2,6,1
2031-01,South,Furniture,Corporate,3343.06,1048.9582,13,2
2031-01,South,Furniture,Home Office,3134.67,1504.6416,3,1
2031-01,South,Office Supplies,Corporate,4308.88,1274.1960000000004,13,2
2031-01,South,Office Supplies,Home Office,4075.92,1297.6776,5,2
2031-01,South,Technology,Consumer,4823.91,1977.8031,3,1
2031-01,South,Technology,Corporate,1256.64,464.95680000000004,3,1
2031-01,West,Furniture,Corporate,924.6,268.134,1,1
2031-01,West,Furniture,Home Office,11880.68,4675.736800000001,17,3
2031-01,West,Office Supplies,Consumer,13787.2,5243.932,11,3
2031-01,West,Office Supplies,Home Office,8173.599999999999,4250.272,8,1
2031-01,West,Technology,Home Office,13979.1,5154.936,10,2
2031-02,East,Furniture,Consumer,25912.14,11651.605800000001,18,3
2031-02,East,Furniture,Corporate,7333.6,3813.472,5,1
2031-02,East,Furniture,Home Office,4774.0,2052.82,4,1
2031-02,East,Office Supplies,Consumer,12724.16,5810.124,14,3
2031-02,East,Office Supplies,Corporate,9462.88,2365.7199999999993,8,1
2031-02,East,Office Supplies,Home Office,11324.16,4642.9056,6,1
2031-02,East,Technology,Consumer,7754.85,3691.0514999999996,7,2
2031-02,East,Technology,Corporate,3082.96,1603.1392,8,1
2031-02,East,Technology,Home Office,14696.400000000001,5355.096,17,2
2031-02,North,Furniture,Home Office,7380.000000000001,3616.2000000000003,9,1
2031-02,North,Office Supplies,Consumer,2592.21,914.1033,4,2
2031-02,North,Office Supplies,Corporate,11682.0,5957.82,8,1
2031-02,North,Technology,Consumer,15001.73,7686.934199999999,16,3
2031-02,North,Technology,Corporate,14116.480000000001,5928.9216000000015,8,1
2031-02,South,Furniture,Home Office,15605.400000000001,5866.728,12,2
2031-02,South,Office Supplies,Consumer,11360.16,3976.0559999999996,8,1
2031-02,South,Office Supplies,Corporate,19982.25,7749.9,18,2
2031-02,South,Technology,Corporate,439.68,211.0464,1,1
2031-02,South,Technology,Home Office,11290.880000000001,3924.1215999999995,18,3
2031-02,West,Furniture,Consumer,4596.0599999999995,2298.0299999999997,7,1
2031-02,West,Furniture,Corporate,4086.96,1534.7471999999998,7,2
2031-02,West,Furniture,Home Office,5853.639999999999,2285.9064,6,2
2031-02,West,Office Supplies,Consumer,2379.52,1070.7839999999999,4,1
2031-02,West,Office Supplies,Home Office,2611.3799999999997,1331.8038,6,1
2031-02,West,Technology,Home Office,22681.09,10072.3483,23,5
2031-03,East,Furniture,Consumer,12358.179999999998,4213.559399999999,8,2
2031-03,East,Furniture,Home Office,2311.2000000000003,670.2480000000003,6,1
2031-03,East,Office Supplies,Home Office,2411.64,1229.9364,6,1
2031-03,East,Technology,Corporate,1260.0,428.4,8,1
2031-03,East,Technology,Home Office,8468.800000000001,2290.5811999999996,10,2
2031-03,North,Furniture,Consumer,11908.920000000002,5196.609600000001,14,2
2031-03,North,Office Supplies,Consumer,997.92,319.33439999999996,1,1
2031-03,North,Technology,Consumer,5871.25,1848.3582,12,3
2031-03,South,Furniture,Consumer,9997.26,3099.150600000001,7,1
2031-03,South,Furniture,Home Office,5363.28,2735.2727999999997,9,1
2031-03,South,Office Supplies,Consumer,3234.56,1617.28,7,1
2031-03,South,Technology,Consumer,11081.7,3303.9990000000007,12,2
2031-03,South,Technology,Corporate,1738.5,452.01,2,1
2031-03,South,Technology,Home Office,10812.76,3568.2108,7,1
2031-03,West,Furniture,Consumer,5406.0,2811.12,5,1
2031-03,West,Furniture,Home Office,1770.96,531.288,3,2
2031-03,West,Office Supplies,Consumer,1871.21,776.2430000000002,4,2
2031-03,West,Office Supplies,Corporate,7080.84,3540.42,9,1
2031-03,West,Technology,Consumer,448.71999999999997,242.30879999999996,4,1
2031-03,West,Technology,Corporate,11364.359999999999,4432.100399999999,7,1
2031-04,East,Furniture,Home Office,1795.5,915.705,5,1
2031-04,East,Technology,Corporate,12452.880000000001,3611.3352000000014,8,1
2031-04,North,Furniture,Corporate,11425.919999999998,4613.472,13,2
2031-04,North,Office Supplies,Consumer,1983.69,833.1498000000001,3,1
2031-04,South,Furniture,Consumer,8445.5,4222.75,5,1
2031-04,South,Furniture,Corporate,3112.2000000000003,995.904,6,1
2031-04,South,Furniture,Home Office,1751.43,735.6006000000001,3,1
2031-04,South,Office Supplies,Corporate,899.36,359.744,8,1
2031-04,South,Office Supplies,Home Office,7264.8,2106.7920000000004,9,1
2031-04,South,Technology,Corporate,5825.15,1982.6639999999998,6,2
2031-04,South,Technology,Home Office,1136.7,511.515,1,1
2031-04,West,Office Supplies,Home Office,7610.139999999999,3457.640999999999,8,2
2031-04,West,Technology,Consumer,1066.22,575.7588000000001,2,1
2031-04,West,Technology,Corporate,562.12,292.30240000000003,1,1
2031-05,East,Furniture,Consumer,3081.12,1078.3919999999998,7,1
2031-05,East,Furniture,Corporate,6957.35,2567.3435,13,3
2031-05,East,Office Supplies,Consumer,1462.8600000000001,629.0298000000001,1,1
2031-05,East,Office Supplies,Home Office,4747.92,1535.7600000000002,11,2
2031-05,East,Technology,Corporate,3456.0,1140.48,8,1
2031-05,East,Technology,Home Office,460.65,170.4405,1,1
2031-05,North,Furniture,Consumer,3054.48,794.1648,6,1
2031-05,North,Furniture,Corporate,216.75,65.025,1,1
2031-05,North,Furniture,Home Office,3815.1,1297.134,9,1
2031-05,North,Office Supplies,Consumer,1929.42,1022.5926000000001,6,1
2031-05,North,Office Supplies,Corporate,1118.8799999999999,525.8735999999999,3,1
2031-05,North,Office Supplies,Home Office,658.0799999999999,217.16639999999995,2,1
2031-05,North,Technology,Corporate,5618.96,1931.0375999999997,5,2
2031-05,North,Technology,Home Office,2900.88,1421.4312,6,1
2031-05,South,Furniture,Corporate,5601.049999999999,1554.8105999999998,5,2
2031-05,South,Furniture,Home Office,12621.3,5508.45,9,2
2031-05,South,Office Supplies,Corporate,1050.4,472.67999999999995,1,1
2031-05,South,Technology,Consumer,4303.349999999999,1075.8374999999996,9,1
2031-05,South,Technology,Corporate,13323.06,4418.983800000001,14,3
2031-05,West,Furniture,Consumer,1676.6399999999999,754.4879999999998,4,1
2031-05,West,Furniture,Corporate,8237.6,3789.2960000000003,7,1
2031-05,West,Furniture,Home Office,11402.28,4446.8892000000005,9,1
2031-05,West,Office Supplies,Consumer,829.4399999999999,414.71999999999997,2,1
2031-05,West,Technology,Consumer,6343.679999999999,3235.2767999999996,8,1
2031-05,West,Technology,Home Office,489.81,166.53539999999998,1,1
2031-06,East,Furniture,Corporate,3320.2799999999997,1188.5076,3,2
2031-06,East,Office Supplies,Home Office,6973.0,2928.6600000000003,5,1
2031-06,East,Technology,Consumer,3060.0,1315.8000000000002,5,1
2031-06,East,Technology,Corporate,8783.25,2371.4775,7,1
2031-06,East,Technology,Home Office,4895.1,2594.4030000000002,7,1
2031-06,North,Furniture,Consumer,2262.96,814.6656,3,1
2031-06,North,Furniture,Corporate,2423.52,920.9376,9,1
2031-06,North,Office Supplies,Corporate,2113.65,612.9585000000002,9,1
2031-06,North,Technology,Consumer,4886.64,1950.7248,13,3
2031-06,North,Technology,Home Office,12587.539999999999,5916.143799999999,7,1
2031-06,South,Furniture,Consumer,4077.0899999999997,1629.081,3,2
2031-06,South,Furniture,Home Office,2365.62,1111.8413999999998,6,1
2031-06,South,Office Supplies,Corporate,1260.78,563.5404,6,2
2031-06,South,Technology,Consumer,3919.5,1450.2150000000001,3,1
2031-06,South,Technology,Home Office,9231.24,4800.2448,6,1
2031-06,West,Furniture,Consumer,4978.92,1328.514,7,2
2031-06,West,Technology,Consumer,12176.01,3409.282800000001,7,1
2031-06,West,Technology,Home Office,7575.48,3787.74,4,1
2031-07,East,Furniture,Corporate,8558.72,4450.5344,8,1
2031-07,East,Furniture,Home Office,9098.47,2911.510399999999,13,2
2031-07,East,Office Supplies,Consumer,4192.1,1551.0770000000002,5,1
2031-07,East,Office Supplies,Corporate,3959.28,1187.784,8,1
2031-07,East,Office Supplies,Home Office,10765.64,4653.2824,9,2
2031-07,East,Technology,Corporate,9101.72,3549.5784,12,3
2031-07,East,Technology,Home Office,3924.7200000000003,1766.1239999999998,3,1
2031-07,North,Furniture,Consumer,1079.12,539.56,2,1
2031-07,North,Furniture,Corporate,4138.200000000001,1189.2600000000002,8,2
2031-07,North,Furniture,Home Office,4512.2,2075.6119999999996,5,1
2031-07,North,Technology,Consumer,11709.95,4615.0965,12,2
2031-07,North,Technology,Home Office,7943.96,3119.8406,8,2
2031-07,South,Technology,Consumer,13580.12,4201.527200000001,17,3
2031-07,West,Furniture,Consumer,5942.820000000001,2772.549,7,2
2031-07,West,Office Supplies,Consumer,5616.0,2134.08,5,1
2031-07,West,Office Supplies,Corporate,9641.039999999999,4063.7783999999992,10,2
2031-07,West,Office Supplies,Home Office,10263.59,3132.0544,11,2
2031-08,East,Furniture,Consumer,9740.400000000001,3180.4032000000007,11,2
2031-08,East,Furniture,Home Office,2134.08,981.6768,9,1
2031-08,East,Office Supplies,Corporate,1581.75,790.875,3,1
2031-08,East,Office Supplies,Home Office,4341.12,1432.5695999999998,7,1
2031-08,East,Technology,Consumer,11886.720000000001,2971.6800000000003,8,1
2031-08,East,Technology,Home Office,10490.96,5140.5704,8,1
2031-08,North,Furniture,Consumer,11268.18,5183.3628,7,1
2031-08,North,Furniture,Home Office,5107.4400000000005,2040.7296,7,2
2031-08,North,Office Supplies,Consumer,10028.800000000001,5014.400000000001,8,1
2031-08,North,Office Supplies,Corporate,14718.620000000003,6422.547600000001,12,2
2031-08,North,Office Supplies,Home Office,132.0,71.28,1,1
2031-08,North,Technology,Consumer,2263.84,925.8655999999999,4,2
2031-08,North,Technology,Home Office,14184.6,6757.684400000001,15,3
2031-08,South,Furniture,Consumer,17191.84,8610.4432,22,3
2031-08,South,Office Supplies,Consumer,4222.8,1900.2599999999998,9,1
2031-08,South,Office Supplies,Corporate,7801.15,3221.7073,9,2
2031-08,South,Technology,Consumer,8607.84,2609.0447999999997,12,2
2031-08,South,Technology,Corporate,11072.3,4988.244999999999,11,2
2031-08,South,Technology,Home Office,13786.29,3998.0241000000005,9,1
2031-08,West,Furniture,Home Office,6072.92,2793.5431999999996,7,1
2031-08,West,Office Supplies,Consumer,5972.4,2329.236,6,1
2031-08,West,Technology,Consumer,515.97,237.3462,1,1
