Order_ID,Customer_ID,Product_Category,Region,Quantity,Unit_Price,Discount,Order_Date,Gross_Sales,Discount_Amount,Net_Sales,Month,Year
567,1140,Groceries,West,4,1888.0,5.0,2025-07-20,7552.0,377.6,7174.4,7,2025
568,1011,Clothing,North,5,3800.0,0.0,2025-07-21,19000.0,0.0,19000.0,7,2025
569,1094,Clothing,West,5,2563.0,5.0,2025-07-22,12815.0,640.75,12174.25,7,2025
570,1045,Electronics,West,9,1267.0,15.0,2025-07-23,11403.0,1710.45,9692.55,7,2025
571,1129,Groceries,West,1,3993.0,0.0,2025-07-24,3993.0,0.0,3993.0,7,2025
572,1034,Groceries,South,2,1196.0,15.0,2025-07-25,2392.0,358.8,2033.2,7,2025
573,1080,Beauty,East,6,2779.0,5.0,2025-07-26,16674.0,833.7,15840.3,7,2025
574,1089,Beauty,South,5,1947.0,0.0,2025-07-27,9735.0,0.0,9735.0,7,2025
575,1007,Electronics,East,7,4004.0,5.0,2025-07-28,28028.0,1401.4,26626.6,7,2025
576,1092,Electronics,North,3,604.0,0.0,2025-07-29,1812.0,0.0,1812.0,7,2025
577,1153,Furniture,West,3,1721.0,5.0,2025-07-30,5163.0,258.15,4904.85,7,2025
578,1089,Beauty,East,2,2572.0,15.0,2025-07-31,5144.0,771.6,4372.4,7,2025
579,1161,Clothing,South,3,2646.0,15.0,2025-08-01,7938.0,1190.7,6747.3,8,2025
580,1114,Groceries,West,1,1487.0,5.0,2025-08-02,1487.0,74.35,1412.65,8,2025
581,1104,Electronics,North,5,3094.0,0.0,2025-08-03,15470.0,0.0,15470.0,8,2025
582,1134,Groceries,East,5,3916.0,10.0,2025-08-04,19580.0,1958.0,17622.0,8,2025
583,1195,Groceries,East,7,817.0,15.0,2025-08-05,5719.0,857.85,4861.15,8,2025
584,1057,Furniture,East,4,3584.0,15.0,2025-08-06,14336.0,2150.4,12185.6,8,2025
585,1113,Beauty,West,3,4534.0,10.0,2025-08-07,13602.0,1360.2,12241.8,8,2025
586,1074,Electronics,South,1,758.0,5.0,2025-08-08,758.0,37.9,720.1,8,2025
587,1156,Groceries,South,8,4108.0,0.0,2025-08-09,32864.0,0.0,32864.0,8,2025
588,1119,Electronics,East,3,4624.0,5.0,2025-08-10,13872.0,693.6,13178.4,8,2025
589,1163,Clothing,North,2,4334.0,0.0,2025-08-11,8668.0,0.0,8668.0,8,2025
590,1020,Furniture,North,4,3864.0,15.0,2025-08-12,15456.0,2318.4,13137.6,8,2025
591,1163,Clothing,South,3,3089.0,0.0,2025-08-13,9267.0,0.0,9267.0,8,2025
592,1137,Electronics,North,1,4737.0,15.0,2025-08-14,4737.0,710.55,4026.45,8,2025
593,1100,Electronics,South,3,2204.0,15.0,2025-08-15,6612.0,991.8,5620.2,8,2025
594,1151,Beauty,East,2,1355.0,0.0,2025-08-16,2710.0,0.0,2710.0,8,2025
595,1191,Groceries,South,8,2582.0,0.0,2025-08-17,20656.0,0.0,20656.0,8,2025
596,1176,Groceries,South,6,483.0,5.0,2025-08-18,2898.0,144.9,2753.1,8,2025
597,1098,Clothing,East,9,2707.0,0.0,2025-08-19,24363.0,0.0,24363.0,8,2025
598,1035,Furniture,North,8,293.0,5.0,2025-08-20,2344.0,117.2,2226.8,8,2025
599,1095,Groceries,South,3,3907.0,5.0,2025-08-21,11721.0,586.05,11134.95,8,2025
600,1151,Beauty,South,5,3819.0,5.0,2025-08-22,19095.0,954.75,18140.25,8,2025
601,1150,Clothing,East,7,2681.0,15.0,2025-08-23,18767.0,2815.05,15951.95,8,2025
602,1189,Clothing,North,5,2665.0,15.0,2025-08-24,13325.0,1998.75,11326.25,8,2025
603,1036,Beauty,South,8,2863.0,0.0,2025-08-25,22904.0,0.0,22904.0,8,2025
604,1011,Furniture,East,5,2898.0,15.0,2025-08-26,14490.0,2173.5,12316.5,8,2025
605,1112,Beauty,South,1,2439.0,0.0,2025-08-27,2439.0,0.0,2439.0,8,2025
606,1182,Furniture,West,5,3506.0,15.0,2025-08-28,17530.0,2629.5,14900.5,8,2025
607,1012,Beauty,East,4,831.0,0.0,2025-08-29,3324.0,0.0,3324.0,8,2025
608,1022,Beauty,North,6,2972.0,0.0,2025-08-30,17832.0,0.0,17832.0,8,2025
609,1098,Electronics,North,3,3220.0,0.0,2025-08-31,9660.0,0.0,9660.0,8,2025
610,1104,Clothing,North,5,4880.0,15.0,2025-09-01,24400.0,3660.0,20740.0,9,2025
611,1029,Beauty,North,2,4277.0,15.0,2025-09-02,8554.0,1283.1,7270.9,9,2025
612,1016,Beauty,South,6,2704.0,5.0,2025-09-03,16224.0,811.2,15412.8,9,2025
613,1112,Groceries,South,6,2482.0,10.0,2025-09-04,14892.0,1489.2,13402.8,9,2025
614,1061,Clothing,North,5,631.0,0.0,2025-09-05,3155.0,0.0,3155.0,9,2025
615,1083,Groceries,North,6,4416.0,10.0,2025-09-06,26496.0,2649.6,23846.4,9,2025
616,1111,Clothing,North,7,734.0,10.0,2025-09-07,5138.0,513.8,4624.2,9,2025
617,1085,Groceries,South,5,1869.0,0.0,2025-09-08,9345.0,0.0,9345.0,9,2025
618,1140,Beauty,North,1,3904.0,15.0,2025-09-09,3904.0,585.6,3318.4,9,2025
619,1186,Beauty,North,8,2470.0,0.0,2025-09-10,19760.0,0.0,19760.0,9,2025
620,1018,Electronics,West,4,102.0,10.0,2025-09-11,408.0,40.8,367.2,9,2025
621,1176,Groceries,West,9,305.0,15.0,2025-09-12,2745.0,411.75,2333.25,9,2025
622,1099,Furniture,North,6,4235.0,0.0,2025-09-13,25410.0,0.0,25410.0,9,2025
623,1139,Electronics,East,1,2721.0,0.0,2025-09-14,2721.0,0.0,2721.0,9,2025
624,1188,Groceries,North,3,4839.0,0.0,2025-09-15,14517.0,0.0,14517.0,9,2025
625,1146,Groceries,West,3,2990.0,15.0,2025-09-16,8970.0,1345.5,7624.5,9,2025
626,1075,Electronics,East,4,3293.0,0.0,2025-09-17,13172.0,0.0,13172.0,9,2025
627,1008,Beauty,East,6,2766.0,0.0,2025-09-18,16596.0,0.0,16596.0,9,2025
628,1198,Groceries,North,7,3406.0,15.0,2025-09-19,23842.0,3576.3,20265.7,9,2025
629,1027,Beauty,West,4,997.0,5.0,2025-09-20,3988.0,199.4,3788.6,9,2025
630,1127,Electronics,West,6,1185.0,0.0,2025-09-21,7110.0,0.0,7110.0,9,2025
631,1051,Beauty,East,1,1379.0,0.0,2025-09-22,1379.0,0.0,1379.0,9,2025
632,1082,Clothing,North,8,770.0,10.0,2025-09-23,6160.0,616.0,5544.0,9,2025
633,1110,Furniture,South,7,1605.0,15.0,2025-09-24,11235.0,1685.25,9549.75,9,2025
634,1143,Groceries,South,9,3675.0,10.0,2025-09-25,33075.0,3307.5,29767.5,9,2025
635,1116,Furniture,West,3,4914.0,10.0,2025-09-26,14742.0,1474.2,13267.8,9,2025
636,1068,Beauty,South,2,2055.0,0.0,2025-09-27,4110.0,0.0,4110.0,9,2025
637,1098,Groceries,West,1,349.0,0.0,2025-09-28,349.0,0.0,349.0,9,2025
638,1139,Beauty,West,3,1992.0,10.0,2025-09-29,5976.0,597.6,5378.4,9,2025
639,1024,Clothing,West,5,3539.0,0.0,2025-09-30,17695.0,0.0,17695.0,9,2025
640,1179,Electronics,South,2,1953.0,15.0,2025-10-01,3906.0,585.9,3320.1,10,2025
641,1122,Groceries,West,3,2954.0,10.0,2025-10-02,8862.0,886.2,7975.8,10,2025
642,1052,Clothing,East,4,1603.0,0.0,2025-10-03,6412.0,0.0,6412.0,10,2025
643,1150,Clothing,North,7,3485.0,10.0,2025-10-04,24395.0,2439.5,21955.5,10,2025
644,1143,Groceries,North,3,3671.0,15.0,2025-10-05,11013.0,1651.95,9361.05,10,2025
645,1056,Beauty,West,9,3892.0,10.0,2025-10-06,35028.0,3502.8,31525.2,10,2025
646,1038,Clothing,North,8,3526.0,0.0,2025-10-07,28208.0,0.0,28208.0,10,2025
647,1108,Furniture,South,4,143.0,0.0,2025-10-08,572.0,0.0,572.0,10,2025
648,1180,Clothing,South,1,3712.0,0.0,2025-10-09,3712.0,0.0,3712.0,10,2025
649,1041,Beauty,North,1,2718.0,0.0,2025-10-10,2718.0,0.0,2718.0,10,2025
650,1185,Beauty,South,1,4778.0,5.0,2025-10-11,4778.0,238.9,4539.1,10,2025
651,1166,Furniture,North,1,3263.0,0.0,2025-10-12,3263.0,0.0,3263.0,10,2025
652,1141,Clothing,North,8,1388.0,0.0,2025-10-13,11104.0,0.0,11104.0,10,2025
653,1121,Beauty,North,3,3042.0,15.0,2025-10-14,9126.0,1368.9,7757.1,10,2025
654,1132,Groceries,West,6,319.0,10.0,2025-10-15,1914.0,191.4,1722.6,10,2025
655,1162,Electronics,North,3,2025.0,0.0,2025-10-16,6075.0,0.0,6075.0,10,2025
656,1074,Electronics,West,5,3072.0,0.0,2025-10-17,15360.0,0.0,15360.0,10,2025
657,1145,Electronics,North,7,3613.0,15.0,2025-10-18,25291.0,3793.65,21497.35,10,2025
658,1075,Clothing,North,2,2548.0,15.0,2025-10-19,5096.0,764.4,4331.6,10,2025
659,1008,Furniture,North,6,3571.0,10.0,2025-10-20,21426.0,2142.6,19283.4,10,2025
660,1073,Beauty,South,6,2874.0,10.0,2025-10-21,17244.0,1724.4,15519.6,10,2025
661,1185,Groceries,West,3,1090.0,0.0,2025-10-22,3270.0,0.0,3270.0,10,2025
662,1144,Groceries,West,6,3046.0,5.0,2025-10-23,18276.0,913.8,17362.2,10,2025
663,1006,Clothing,North,5,1912.0,10.0,2025-10-24,9560.0,956.0,8604.0,10,2025
664,1173,Electronics,North,2,903.0,15.0,2025-10-25,1806.0,270.9,1535.1,10,2025
665,1140,Clothing,South,9,589.0,10.0,2025-10-26,5301.0,530.1,4770.9,10,2025
666,1167,Furniture,South,8,3656.0,0.0,2025-10-27,29248.0,0.0,29248.0,10,2025
667,1169,Furniture,South,3,1593.0,5.0,2025-10-28,4779.0,238.95,4540.05,10,2025
668,1136,Beauty,West,8,3745.0,0.0,2025-10-29,29960.0,0.0,29960.0,10,2025
669,1177,Beauty,West,9,2991.0,0.0,2025-10-30,26919.0,0.0,26919.0,10,2025
670,1026,Furniture,West,3,1805.0,0.0,2025-10-31,5415.0,0.0,5415.0,10,2025
671,1121,Furniture,North,3,3616.0,5.0,2025-11-01,10848.0,542.4,10305.6,11,2025
672,1193,Furniture,West,2,3440.0,0.0,2025-11-02,6880.0,0.0,6880.0,11,2025
673,1004,Clothing,East,8,153.0,15.0,2025-11-03,1224.0,183.6,1040.4,11,2025
674,1028,Furniture,East,1,2675.0,0.0,2025-11-04,2675.0,0.0,2675.0,11,2025
675,1164,Groceries,South,8,3691.0,10.0,2025-11-05,29528.0,2952.8,26575.2,11,2025
676,1165,Electronics,West,7,715.0,0.0,2025-11-06,5005.0,0.0,5005.0,11,2025
677,1082,Furniture,East,7,1054.0,10.0,2025-11-07,7378.0,737.8,6640.2,11,2025
678,1135,Electronics,South,3,2533.0,15.0,2025-11-08,7599.0,1139.85,6459.15,11,2025
679,1108,Clothing,West,1,1729.0,10.0,2025-11-09,1729.0,172.9,1556.1,11,2025
680,1064,Electronics,North,4,2881.0,0.0,2025-11-10,11524.0,0.0,11524.0,11,2025
681,1085,Clothing,East,9,749.0,10.0,2025-11-11,6741.0,674.1,6066.9,11,2025
682,1144,Groceries,North,5,2447.0,15.0,2025-11-12,12235.0,1835.25,10399.75,11,2025
683,1070,Clothing,West,1,4590.0,15.0,2025-11-13,4590.0,688.5,3901.5,11,2025
684,1044,Clothing,East,5,3378.0,15.0,2025-11-14,16890.0,2533.5,14356.5,11,2025
685,1131,Beauty,West,8,2740.0,0.0,2025-11-15,21920.0,0.0,21920.0,11,2025
686,1035,Furniture,North,8,3901.0,15.0,2025-11-16,31208.0,4681.2,26526.8,11,2025
687,1069,Furniture,East,5,2661.0,0.0,2025-11-17,13305.0,0.0,13305.0,11,2025
688,1158,Groceries,North,9,3349.0,15.0,2025-11-18,30141.0,4521.15,25619.85,11,2025
689,1018,Groceries,West,1,470.0,10.0,2025-11-19,470.0,47.0,423.0,11,2025
690,1188,Furniture,West,4,957.0,10.0,2025-11-20,3828.0,382.8,3445.2,11,2025
691,1107,Beauty,North,3,4986.0,10.0,2025-11-21,14958.0,1495.8,13462.2,11,2025
692,1181,Furniture,East,2,4853.0,0.0,2025-11-22,9706.0,0.0,9706.0,11,2025
693,1166,Beauty,North,8,483.0,10.0,2025-11-23,3864.0,386.4,3477.6,11,2025
694,1090,Groceries,West,7,3977.0,0.0,2025-11-24,27839.0,0.0,27839.0,11,2025
695,1089,Electronics,North,9,2652.0,0.0,2025-11-25,23868.0,0.0,23868.0,11,2025
696,1018,Groceries,West,2,4434.0,15.0,2025-11-26,8868.0,1330.2,7537.8,11,2025
697,1038,Groceries,North,4,4390.0,0.0,2025-11-27,17560.0,0.0,17560.0,11,2025
698,1125,Clothing,East,6,2825.0,15.0,2025-11-28,16950.0,2542.5,14407.5,11,2025
699,1194,Clothing,East,3,4134.0,15.0,2025-11-29,12402.0,1860.3,10541.7,11,2025
700,1172,Clothing,North,8,3393.0,0.0,2025-11-30,27144.0,0.0,27144.0,11,2025
701,1140,Clothing,North,3,4351.0,0.0,2025-12-01,13053.0,0.0,13053.0,12,2025
702,1125,Beauty,East,2,4088.0,10.0,2025-12-02,8176.0,817.6,7358.4,12,2025
703,1057,Furniture,West,3,1022.0,10.0,2025-12-03,3066.0,306.6,2759.4,12,2025
704,1147,Electronics,East,6,3015.0,15.0,2025-12-04,18090.0,2713.5,15376.5,12,2025
705,1199,Groceries,West,2,3050.0,5.0,2025-12-05,6100.0,305.0,5795.0,12,2025
706,1060,Beauty,North,8,3146.0,5.0,2025-12-06,25168.0,1258.4,23909.6,12,2025
707,1126,Electronics,North,1,1074.0,10.0,2025-12-07,1074.0,107.4,966.6,12,2025
708,1104,Beauty,West,7,1330.0,5.0,2025-12-08,9310.0,465.5,8844.5,12,2025
709,1166,Beauty,North,2,2535.0,10.0,2025-12-09,5070.0,507.0,4563.0,12,2025
710,1000,Groceries,West,6,1914.0,0.0,2025-12-10,11484.0,0.0,11484.0,12,2025
711,1130,Furniture,South,2,3034.0,15.0,2025-12-11,6068.0,910.2,5157.8,12,2025
712,1091,Clothing,East,2,1463.0,0.0,2025-12-12,2926.0,0.0,2926.0,12,2025
713,1189,Furniture,South,8,4040.0,15.0,2025-12-13,32320.0,4848.0,27472.0,12,2025
714,1190,Groceries,West,2,303.0,10.0,2025-12-14,606.0,60.6,545.4,12,2025
715,1112,Groceries,East,7,260.0,10.0,2025-12-15,1820.0,182.0,1638.0,12,2025
716,1152,Groceries,West,3,4587.0,15.0,2025-12-16,13761.0,2064.15,11696.85,12,2025
717,1055,Electronics,East,8,868.0,10.0,2025-12-17,6944.0,694.4,6249.6,12,2025
718,1160,Furniture,East,7,3848.0,5.0,2025-12-18,26936.0,1346.8,25589.2,12,2025
719,1165,Furniture,East,8,2681.0,5.0,2025-12-19,21448.0,1072.4,20375.6,12,2025
720,1116,Beauty,East,7,1193.0,10.0,2025-12-20,8351.0,835.1,7515.9,12,2025
721,1133,Beauty,West,6,4600.0,10.0,2025-12-21,27600.0,2760.0,24840.0,12,2025
722,1057,Beauty,East,7,707.0,5.0,2025-12-22,4949.0,247.45,4701.55,12,2025
723,1043,Groceries,East,5,1640.0,10.0,2025-12-23,8200.0,820.0,7380.0,12,2025
724,1172,Furniture,South,7,2975.0,10.0,2025-12-24,20825.0,2082.5,18742.5,12,2025
725,1159,Groceries,North,1,3291.0,15.0,2025-12-25,3291.0,493.65,2797.35,12,2025
726,1172,Electronics,North,1,1937.0,0.0,2025-12-26,1937.0,0.0,1937.0,12,2025
727,1060,Beauty,South,9,789.0,5.0,2025-12-27,7101.0,355.05,6745.95,12,2025
728,1046,Groceries,South,5,3859.0,15.0,2025-12-28,19295.0,2894.25,16400.75,12,2025
729,1148,Groceries,West,5,3049.0,0.0,2025-12-29,15245.0,0.0,15245.0,12,2025
730,1079,Electronics,West,3,2203.0,10.0,2025-12-30,6609.0,660.9,5948.1,12,2025
731,1117,Clothing,West,5,465.0,10.0,2025-12-31,2325.0,232.5,2092.5,12,2025
732,1163,Furniture,South,3,3675.0,15.0,2026-01-01,11025.0,1653.75,9371.25,1,2026
733,1146,Clothing,South,9,4650.0,10.0,2026-01-02,41850.0,4185.0,37665.0,1,2026
734,1019,Beauty,East,9,4299.0,0.0,2026-01-03,38691.0,0.0,38691.0,1,2026
735,1184,Groceries,West,6,4272.0,15.0,2026-01-04,25632.0,3844.8,21787.2,1,2026
736,1145,Electronics,West,1,4425.0,0.0,2026-01-05,4425.0,0.0,4425.0,1,2026
737,1046,Electronics,West,7,2478.0,15.0,2026-01-06,17346.0,2601.9,14744.1,1,2026
738,1048,Furniture,North,7,1305.0,5.0,2026-01-07,9135.0,456.75,8678.25,1,2026
739,1013,Clothing,East,4,3939.0,15.0,2026-01-08,15756.0,2363.4,13392.6,1,2026
740,1142,Furniture,West,8,2835.0,10.0,2026-01-09,22680.0,2268.0,20412.0,1,2026
741,1158,Groceries,West,6,3447.0,10.0,2026-01-10,20682.0,2068.2,18613.8,1,2026
742,1000,Furniture,West,4,1775.0,0.0,2026-01-11,7100.0,0.0,7100.0,1,2026
743,1116,Electronics,North,4,398.0,0.0,2026-01-12,1592.0,0.0,1592.0,1,2026
744,1053,Electronics,North,2,1056.0,0.0,2026-01-13,2112.0,0.0,2112.0,1,2026
745,1117,Beauty,South,2,1214.0,0.0,2026-01-14,2428.0,0.0,2428.0,1,2026
746,1002,Beauty,East,4,2605.0,0.0,2026-01-15,10420.0,0.0,10420.0,1,2026
747,1143,Groceries,South,5,1574.0,0.0,2026-01-16,7870.0,0.0,7870.0,1,2026
748,1184,Clothing,East,8,4560.0,0.0,2026-01-17,36480.0,0.0,36480.0,1,2026
749,1011,Furniture,North,6,4546.0,0.0,2026-01-18,27276.0,0.0,27276.0,1,2026
750,1073,Groceries,West,4,3826.0,15.0,2026-01-19,15304.0,2295.6,13008.4,1,2026
751,1015,Beauty,South,7,3571.0,15.0,2026-01-20,24997.0,3749.55,21247.45,1,2026
752,1199,Furniture,West,8,2928.0,10.0,2026-01-21,23424.0,2342.4,21081.6,1,2026
753,1101,Beauty,South,2,2950.0,0.0,2026-01-22,5900.0,0.0,5900.0,1,2026
754,1151,Furniture,North,7,2606.0,5.0,2026-01-23,18242.0,912.1,17329.9,1,2026
755,1155,Clothing,North,2,3870.0,10.0,2026-01-24,7740.0,774.0,6966.0,1,2026
756,1116,Groceries,North,2,3064.0,15.0,2026-01-25,6128.0,919.2,5208.8,1,2026
757,1007,Furniture,South,8,4694.0,0.0,2026-01-26,37552.0,0.0,37552.0,1,2026
758,1121,Electronics,East,2,1049.0,0.0,2026-01-27,2098.0,0.0,2098.0,1,2026
759,1091,Electronics,South,9,4703.0,5.0,2026-01-28,42327.0,2116.35,40210.65,1,2026
760,1163,Furniture,East,1,2950.0,15.0,2026-01-29,2950.0,442.5,2507.5,1,2026
761,1089,Furniture,South,9,265.0,10.0,2026-01-30,2385.0,238.5,2146.5,1,2026
762,1135,Furniture,South,1,3586.0,0.0,2026-01-31,3586.0,0.0,3586.0,1,2026
763,1185,Electronics,North,2,2609.0,5.0,2026-02-01,5218.0,260.9,4957.1,2,2026
764,1059,Electronics,West,6,1019.0,0.0,2026-02-02,6114.0,0.0,6114.0,2,2026
765,1177,Furniture,West,6,213.0,0.0,2026-02-03,1278.0,0.0,1278.0,2,2026
766,1027,Beauty,East,1,3604.0,10.0,2026-02-04,3604.0,360.4,3243.6,2,2026
767,1100,Beauty,West,7,1091.0,0.0,2026-02-05,7637.0,0.0,7637.0,2,2026
768,1040,Clothing,South,8,3939.0,15.0,2026-02-06,31512.0,4726.8,26785.2,2,2026
769,1191,Groceries,South,2,1358.0,10.0,2026-02-07,2716.0,271.6,2444.4,2,2026
770,1154,Beauty,North,8,3526.0,15.0,2026-02-08,28208.0,4231.2,23976.8,2,2026
771,1190,Electronics,North,9,614.0,0.0,2026-02-09,5526.0,0.0,5526.0,2,2026
772,1144,Beauty,West,6,4904.0,10.0,2026-02-10,29424.0,2942.4,26481.6,2,2026
773,1160,Clothing,East,5,3296.0,15.0,2026-02-11,16480.0,2472.0,14008.0,2,2026
774,1156,Clothing,West,9,4534.0,0.0,2026-02-12,40806.0,0.0,40806.0,2,2026
775,1140,Groceries,West,9,2684.0,0.0,2026-02-13,24156.0,0.0,24156.0,2,2026
776,1045,Beauty,West,1,167.0,0.0,2026-02-14,167.0,0.0,167.0,2,2026
777,1034,Electronics,West,3,1696.0,10.0,2026-02-15,5088.0,508.8,4579.2,2,2026
778,1133,Electronics,South,9,4578.0,5.0,2026-02-16,41202.0,2060.1,39141.9,2,2026
779,1081,Furniture,East,2,118.0,10.0,2026-02-17,236.0,23.6,212.4,2,2026
780,1114,Electronics,South,4,2830.0,0.0,2026-02-18,11320.0,0.0,11320.0,2,2026
781,1196,Groceries,East,4,3621.0,15.0,2026-02-19,14484.0,2172.6,12311.4,2,2026
782,1046,Groceries,North,2,672.0,5.0,2026-02-20,1344.0,67.2,1276.8,2,2026
783,1152,Electronics,West,3,2358.0,0.0,2026-02-21,7074.0,0.0,7074.0,2,2026
784,1193,Electronics,South,3,3002.0,5.0,2026-02-22,9006.0,450.3,8555.7,2,2026
785,1009,Furniture,East,1,750.0,0.0,2026-02-23,750.0,0.0,750.0,2,2026
786,1055,Electronics,North,6,2687.0,5.0,2026-02-24,16122.0,806.1,15315.9,2,2026
787,1029,Furniture,North,8,3362.0,0.0,2026-02-25,26896.0,0.0,26896.0,2,2026
788,1108,Furniture,West,3,1438.0,0.0,2026-02-26,4314.0,0.0,4314.0,2,2026
789,1004,Electronics,East,5,3734.0,5.0,2026-02-27,18670.0,933.5,17736.5,2,2026
790,1118,Clothing,South,1,2927.0,5.0,2026-02-28,2927.0,146.35,2780.65,2,2026
791,1032,Clothing,West,7,2317.0,0.0,2026-03-01,16219.0,0.0,16219.0,3,2026
792,1117,Furniture,South,1,3639.0,0.0,2026-03-02,3639.0,0.0,3639.0,3,2026
793,1064,Electronics,North,9,1137.0,5.0,2026-03-03,10233.0,511.65,9721.35,3,2026
794,1145,Clothing,South,8,4483.0,10.0,2026-03-04,35864.0,3586.4,32277.6,3,2026
795,1176,Electronics,South,7,4078.0,15.0,2026-03-05,28546.0,4281.9,24264.1,3,2026
796,1010,Electronics,West,7,3061.0,0.0,2026-03-06,21427.0,0.0,21427.0,3,2026
797,1084,Electronics,South,5,3326.0,0.0,2026-03-07,16630.0,0.0,16630.0,3,2026
798,1025,Beauty,West,5,1198.0,15.0,2026-03-08,5990.0,898.5,5091.5,3,2026
799,1062,Electronics,North,5,2424.0,0.0,2026-03-09,12120.0,0.0,12120.0,3,2026
800,1085,Beauty,West,1,1039.0,15.0,2026-03-10,1039.0,155.85,883.15,3,2026
801,1058,Furniture,West,8,3816.0,5.0,2026-03-11,30528.0,1526.4,29001.6,3,2026
802,1026,Clothing,East,1,3514.0,15.0,2026-03-12,3514.0,527.1,2986.9,3,2026
803,1176,Clothing,South,4,1548.0,0.0,2026-03-13,6192.0,0.0,6192.0,3,2026
804,1160,Clothing,North,9,670.0,15.0,2026-03-14,6030.0,904.5,5125.5,3,2026
805,1097,Clothing,West,9,3004.0,10.0,2026-03-15,27036.0,2703.6,24332.4,3,2026
806,1104,Clothing,North,5,2605.0,5.0,2026-03-16,13025.0,651.25,12373.75,3,2026
807,1098,Clothing,East,4,1017.0,15.0,2026-03-17,4068.0,610.2,3457.8,3,2026
808,1128,Clothing,South,3,1974.0,0.0,2026-03-18,5922.0,0.0,5922.0,3,2026
809,1148,Furniture,West,3,1778.0,5.0,2026-03-19,5334.0,266.7,5067.3,3,2026
810,1054,Electronics,South,5,715.0,0.0,2026-03-20,3575.0,0.0,3575.0,3,2026
811,1005,Groceries,East,1,4601.0,0.0,2026-03-21,4601.0,0.0,4601.0,3,2026
812,1196,Beauty,East,5,1849.0,10.0,2026-03-22,9245.0,924.5,8320.5,3,2026
813,1094,Groceries,North,6,3925.0,0.0,2026-03-23,23550.0,0.0,23550.0,3,2026
814,1132,Groceries,West,7,4288.0,10.0,2026-03-24,30016.0,3001.6,27014.4,3,2026
815,1101,Electronics,North,9,2577.0,15.0,2026-03-25,23193.0,3478.95,19714.05,3,2026
816,1002,Electronics,East,3,4849.0,5.0,2026-03-26,14547.0,727.35,13819.65,3,2026
817,1180,Electronics,South,2,3605.0,15.0,2026-03-27,7210.0,1081.5,6128.5,3,2026
818,1022,Clothing,North,3,3575.0,10.0,2026-03-28,10725.0,1072.5,9652.5,3,2026
819,1052,Furniture,North,9,4629.0,10.0,2026-03-29,41661.0,4166.1,37494.9,3,2026
820,1164,Clothing,South,7,1235.0,10.0,2026-03-30,8645.0,864.5,7780.5,3,2026
821,1082,Furniture,North,9,4100.0,0.0,2026-03-31,36900.0,0.0,36900.0,3,2026
822,1144,Furniture,South,2,474.0,5.0,2026-04-01,948.0,47.4,900.6,4,2026
823,1084,Groceries,West,5,306.0,15.0,2026-04-02,1530.0,229.5,1300.5,4,2026
824,1077,Groceries,South,4,4975.0,15.0,2026-04-03,19900.0,2985.0,16915.0,4,2026
825,1109,Furniture,West,2,1419.0,0.0,2026-04-04,2838.0,0.0,2838.0,4,2026
826,1000,Furniture,South,9,1241.0,10.0,2026-04-05,11169.0,1116.9,10052.1,4,2026
827,1050,Clothing,East,9,4727.0,10.0,2026-04-06,42543.0,4254.3,38288.7,4,2026
828,1172,Clothing,East,6,2790.0,10.0,2026-04-07,16740.0,1674.0,15066.0,4,2026
829,1003,Groceries,West,6,3355.0,15.0,2026-04-08,20130.0,3019.5,17110.5,4,2026
830,1189,Electronics,West,8,189.0,0.0,2026-04-09,1512.0,0.0,1512.0,4,2026
831,1192,Furniture,East,6,4208.0,0.0,2026-04-10,25248.0,0.0,25248.0,4,2026
832,1112,Clothing,West,1,3120.0,5.0,2026-04-11,3120.0,156.0,2964.0,4,2026
833,1031,Groceries,South,4,1957.0,0.0,2026-04-12,7828.0,0.0,7828.0,4,2026
834,1033,Clothing,South,7,904.0,15.0,2026-04-13,6328.0,949.2,5378.8,4,2026
835,1091,Furniture,East,2,1044.0,10.0,2026-04-14,2088.0,208.8,1879.2,4,2026
836,1094,Furniture,North,9,2889.0,5.0,2026-04-15,26001.0,1300.05,24700.95,4,2026
837,1071,Beauty,South,8,3975.0,15.0,2026-04-16,31800.0,4770.0,27030.0,4,2026
838,1038,Electronics,West,8,1710.0,15.0,2026-04-17,13680.0,2052.0,11628.0,4,2026
839,1153,Beauty,North,7,3023.0,15.0,2026-04-18,21161.0,3174.15,17986.85,4,2026
840,1161,Groceries,North,4,3982.0,5.0,2026-04-19,15928.0,796.4,15131.6,4,2026
841,1181,Clothing,South,2,3321.0,5.0,2026-04-20,6642.0,332.1,6309.9,4,2026
842,1117,Groceries,South,3,4491.0,0.0,2026-04-21,13473.0,0.0,13473.0,4,2026
843,1002,Furniture,North,6,4835.0,0.0,2026-04-22,29010.0,0.0,29010.0,4,2026
844,1122,Beauty,North,5,2487.0,0.0,2026-04-23,12435.0,0.0,12435.0,4,2026
845,1049,Beauty,East,8,4823.0,5.0,2026-04-24,38584.0,1929.2,36654.8,4,2026
846,1011,Beauty,West,6,1041.0,5.0,2026-04-25,6246.0,312.3,5933.7,4,2026
847,1192,Groceries,East,6,2666.0,5.0,2026-04-26,15996.0,799.8,15196.2,4,2026
848,1053,Furniture,South,1,1075.0,0.0,2026-04-27,1075.0,0.0,1075.0,4,2026
849,1132,Clothing,East,4,1054.0,15.0,2026-04-28,4216.0,632.4,3583.6,4,2026
