Date,Region,Category,Product,Units,Price,Discount,Revenue,Cost,Profit,Month,Profit Margin
2024-11-24,West,Office Supplies,Pen,8,781,0.0,6248.0,3731.0252507445903,2516.9747492554097,2024-11,0.4028448702393421
2024-07-29,North,Furniture,Chair,8,555,0.15,3774.0,2141.174479646402,1632.8255203535982,2024-07,0.4326511712648644
2024-03-06,South,Electronics,Phone,7,187,0.05,1243.55,699.5169356667166,544.0330643332834,2024-03,0.4374838682266764
2024-11-28,West,Clothing,Jacket,3,129,0.1,348.3,267.870038930393,80.42996106960703,2024-11,0.23092150752112267
2024-12-21,East,Electronics,Tablet,9,522,0.0,4698.0,3305.7959943295127,1392.2040056704873,2024-12,0.29633972023637445
2024-03-11,West,Office Supplies,Printer,2,232,0.2,371.20000000000005,257.98757167720566,113.21242832279438,2024-03,0.3049903780247693
2024-12-16,East,Electronics,Tablet,8,233,0.0,1864.0,1381.3378070884326,482.66219291156744,2024-12,0.2589389446950469
2024-01-04,West,Office Supplies,Printer,3,622,0.1,1679.4,1158.7411186798684,520.6588813201317,2024-01,0.3100267246160127
2024-03-21,East,Furniture,Chair,6,369,0.0,2214.0,1513.7123407247595,700.2876592752405,2024-03,0.31629975577020797
2024-11-04,East,Furniture,Chair,6,39,0.0,234.0,132.16957034586417,101.83042965413583,2024-11,0.4351727762997258
2024-05-14,North,Clothing,Shirt,3,789,0.2,1893.6000000000001,1045.336433895151,848.2635661048491,2024-05,0.4479634379514412
2024-11-07,East,Furniture,Sofa,1,288,0.0,288.0,214.3573854796519,73.6426145203481,2024-11,0.2557035226400976
2024-02-28,North,Clothing,Jeans,4,408,0.05,1550.3999999999999,1211.1192579818226,339.2807420181773,2024-02,0.21883432792710097
2024-02-26,North,Office Supplies,Pen,1,387,0.2,309.6,214.86866003572186,94.73133996427816,2024-02,0.30597978024637645
2024-12-05,West,Clothing,Jeans,6,835,0.05,4759.5,3467.5520929305962,1291.9479070694038,2024-12,0.27144614078567153
2024-10-05,South,Clothing,Shirt,9,179,0.05,1530.4499999999998,893.2914225773928,637.158577422607,2024-10,0.41632106728256857
2024-01-14,West,Electronics,Phone,6,35,0.1,189.0,120.72351568906222,68.27648431093778,2024-01,0.3612512397404115
2024-09-09,West,Furniture,Chair,5,750,0.0,3750.0,2990.7898065287986,759.2101934712014,2024-09,0.20245605159232036
2024-08-21,South,Electronics,Laptop,4,343,0.05,1303.3999999999999,981.8454026926416,321.5545973073582,2024-08,0.24670446317888464
2024-01-09,South,Office Supplies,Notebook,4,344,0.2,1100.8,835.3163380282455,265.4836619717545,2024-01,0.24117338478538744
2024-01-16,South,Electronics,Phone,1,522,0.15,443.7,345.8855761023644,97.8144238976356,2024-01,0.22045171038457428
2024-07-26,North,Clothing,Jacket,3,84,0.0,252.0,162.13898308184164,89.86101691815836,2024-07,0.3565913369768189
2024-06-23,East,Clothing,Jeans,9,835,0.1,6763.5,3899.780273336649,2863.719726663351,2024-06,0.4234079584036891
2024-08-25,East,Clothing,Shirt,8,887,0.15,6031.599999999999,3382.818605578612,2648.7813944213876,2024-08,0.43915070535535977
2024-03-09,North,Furniture,Sofa,5,452,0.05,2147.0,1220.6278711869834,926.3721288130166,2024-03,0.43147281267490295
2024-04-27,North,Clothing,Shirt,2,585,0.15,994.5,682.5891708919584,311.91082910804164,2024-04,0.31363582615187696
2024-12-31,South,Office Supplies,Printer,2,596,0.1,1072.8,633.0348843980756,439.7651156019243,2024-12,0.4099227401211077
2024-10-13,East,Electronics,Tablet,2,740,0.0,1480.0,894.9339195485145,585.0660804514855,2024-10,0.3953149192239767
2024-03-24,South,Electronics,Phone,1,521,0.15,442.84999999999997,279.25439654028645,163.59560345971352,2024-03,0.3694153854797641
2024-02-16,East,Clothing,Jacket,6,72,0.05,410.4,272.9862782792669,137.41372172073307,2024-02,0.33482875662946654
2024-07-22,West,Clothing,Jeans,5,844,0.0,4220.0,3090.5445291517644,1129.4554708482356,2024-07,0.26764347650432124
2024-02-27,South,Clothing,Shirt,3,94,0.0,282.0,186.18028544552737,95.81971455447263,2024-02,0.339786221824371
2024-11-24,South,Office Supplies,Notebook,7,323,0.1,2034.9,1154.4140957199468,880.4859042800533,2024-11,0.43269246856359195
2024-06-12,West,Office Supplies,Printer,2,207,0.2,331.20000000000005,194.21805954990742,136.98194045009262,2024-06,0.41359281536863707
2024-03-26,South,Furniture,Sofa,1,494,0.05,469.29999999999995,294.4834195072915,174.81658049270845,2024-03,0.37250496589113247
2024-03-06,North,Electronics,Laptop,4,113,0.05,429.4,311.00273369229245,118.39726630770753,2024-03,0.27572721543481027
2024-12-06,South,Office Supplies,Notebook,5,881,0.1,3964.5,2517.7300417667043,1446.7699582332957,2024-12,0.36493125444149216
2024-10-15,South,Furniture,Chair,2,542,0.05,1029.8,619.5393250855508,410.26067491444917,2024-10,0.3983886918959499
2024-06-20,West,Furniture,Desk,2,228,0.05,433.2,255.2249110767815,177.9750889232185,2024-06,0.41083815540909163
2024-03-02,North,Clothing,Jeans,3,828,0.1,2235.6,1304.4397475226604,931.1602524773396,2024-03,0.41651469514999984
2024-01-18,South,Furniture,Sofa,6,87,0.2,417.6,282.94622848031594,134.65377151968408,2024-01,0.3224467708804695
2024-06-16,South,Clothing,Jeans,1,889,0.2,711.2,418.4160573396359,292.7839426603641,2024-06,0.41167595987115313
2024-10-12,South,Electronics,Phone,8,638,0.2,4083.2000000000003,3174.1375826481863,909.062417351814,2024-10,0.2226348004878071
2024-07-14,East,Clothing,Shirt,6,309,0.2,1483.2,948.6137331117358,534.5862668882643,2024-07,0.3604276340940293
2024-11-30,South,Clothing,Jacket,4,653,0.05,2481.4,1897.7679201709257,583.6320798290744,2024-11,0.23520274031960764
2024-02-14,West,Electronics,Tablet,1,868,0.2,694.4000000000001,501.33920485516757,193.06079514483253,2024-02,0.27802533863023116
2024-10-08,North,Clothing,Jacket,5,625,0.1,2812.5,1820.8528750463313,991.6471249536687,2024-10,0.3525856444279711
2024-01-13,North,Office Supplies,Printer,3,707,0.0,2121.0,1191.7809878475762,929.2190121524238,2024-01,0.4381042018634719
2024-06-21,West,Office Supplies,Notebook,2,85,0.1,153.0,119.08804488477423,33.911955115225766,2024-06,0.22164676545899192
2024-03-07,North,Office Supplies,Pen,3,197,0.1,531.9,356.85078557167316,175.04921442832682,2024-03,0.32910173797391773
2024-01-17,West,Furniture,Desk,7,793,0.05,5273.45,3786.6837501468476,1486.7662498531522,2024-01,0.2819342650168585
2024-02-04,North,Electronics,Tablet,5,810,0.0,4050.0,2391.419305178013,1658.580694821987,2024-02,0.4095260974869104
2024-06-24,South,Office Supplies,Notebook,8,749,0.05,5692.4,4414.630157247011,1277.7698427529886,2024-06,0.22446944043865305
2024-10-21,South,Office Supplies,Pen,6,40,0.0,240.0,147.30021915006455,92.69978084993545,2024-10,0.38624908687473103
2024-08-20,West,Furniture,Chair,1,847,0.2,677.6,470.54843946524664,207.05156053475338,2024-08,0.3055660574597895
2024-03-23,North,Office Supplies,Pen,6,40,0.15,204.0,141.77835883036028,62.221641169639724,2024-03,0.30500804494921435
2024-06-23,West,Furniture,Sofa,7,423,0.05,2812.95,1776.1721120582436,1036.7778879417563,2024-06,0.36857316622825015
2024-12-02,West,Electronics,Phone,4,32,0.1,115.2,76.3367757931042,38.86322420689581,2024-12,0.3373543767959705
2024-08-11,South,Office Supplies,Printer,1,621,0.0,621.0,358.5343384277169,262.4656615722831,2024-08,0.42265001863491647
2024-07-13,North,Office Supplies,Pen,5,429,0.1,1930.5,1496.250848068172,434.249151931828,2024-07,0.22494128564197255
2024-06-12,East,Office Supplies,Notebook,8,514,0.0,4112.0,2466.876618100888,1645.1233818991118,2024-06,0.4000786434579552
2024-04-25,West,Clothing,Jacket,6,483,0.15,2463.2999999999997,1632.492742166088,830.8072578339118,2024-04,0.3372740867267129
2024-01-10,West,Electronics,Phone,2,617,0.0,1234.0,878.5061958366446,355.49380416335543,2024-01,0.288082499322006
2024-05-07,West,Furniture,Chair,2,888,0.2,1420.8000000000002,1042.1196357435358,378.6803642564644,2024-05,0.2665261572751016
2024-11-22,West,Electronics,Tablet,2,792,0.2,1267.2,1003.0451982675813,264.1548017324187,2024-11,0.20845549379136577
2024-03-28,West,Electronics,Phone,6,163,0.15,831.3,552.3092457678432,278.99075423215675,2024-03,0.335607788081507
2024-03-15,East,Office Supplies,Pen,5,294,0.05,1396.5,1021.7442554941606,374.7557445058394,2024-03,0.2683535585433866
2024-06-19,North,Electronics,Tablet,3,145,0.15,369.75,245.6491109562769,124.1008890437231,2024-06,0.33563458835354454
2024-08-10,North,Electronics,Tablet,6,353,0.2,1694.4,1326.299765262643,368.10023473735714,2024-08,0.21724518103007384
2024-11-27,North,Furniture,Desk,3,653,0.15,1665.1499999999999,1155.2845222983808,509.86547770161906,2024-11,0.3061979267342997
2024-12-23,West,Office Supplies,Pen,1,548,0.0,548.0,380.246269724359,167.75373027564098,2024-12,0.30611994575846896
2024-07-19,East,Office Supplies,Notebook,7,572,0.05,3803.7999999999997,2430.062771560643,1373.7372284393568,2024-07,0.3611486483094161
2024-01-08,East,Clothing,Jeans,5,374,0.05,1776.5,1342.4283341053506,434.0716658946494,2024-01,0.24434093211069485
2024-10-16,North,Electronics,Tablet,8,166,0.05,1261.6,863.4147858040416,398.18521419595834,2024-10,0.3156192249492378
2024-04-12,West,Electronics,Tablet,4,228,0.2,729.6,472.92410189035587,256.67589810964415,2024-04,0.35180358841782366
2024-11-09,West,Electronics,Laptop,2,124,0.15,210.79999999999998,150.04276345333477,60.75723654666521,2024-11,0.2882221847564764
2024-10-14,North,Electronics,Laptop,9,359,0.2,2584.8,1799.3933166920242,785.406683307976,2024-10,0.30385588181212314
2024-02-01,North,Electronics,Phone,4,185,0.15,629.0,491.5244537329468,137.47554626705318,2024-02,0.21856207673617356
2024-09-05,North,Office Supplies,Printer,4,340,0.0,1360.0,816.0030331783341,543.9969668216659,2024-09,0.3999977697218131
2024-05-11,South,Furniture,Chair,4,812,0.05,3085.6,1932.2128597792553,1153.3871402207446,2024-05,0.3737967138387168
2024-05-14,South,Electronics,Phone,9,523,0.05,4471.65,2740.9575219332974,1730.6924780667023,2024-05,0.38703665941357274
2024-01-27,West,Furniture,Chair,7,90,0.15,535.5,297.4912187630996,238.0087812369004,2024-01,0.4444608426459391
2024-03-30,West,Furniture,Sofa,5,265,0.1,1192.5,948.0333582349695,244.46664176503054,2024-03,0.20500347317822268
2024-01-18,South,Clothing,Shirt,1,771,0.05,732.4499999999999,477.80367182507706,254.64632817492287,2024-01,0.3476637697794019
2024-04-12,West,Electronics,Laptop,6,631,0.2,3028.8,2339.7623119498453,689.0376880501549,2024-04,0.22749527471280864
2024-03-26,West,Clothing,Jacket,4,637,0.2,2038.4,1467.9557322127207,570.4442677872794,2024-03,0.27984903247021164
2024-11-11,North,Electronics,Laptop,9,659,0.1,5337.900000000001,2944.9001508087526,2392.999849191248,2024-11,0.44830361175579303
2024-08-07,East,Electronics,Phone,5,671,0.2,2684.0,1528.8917417667953,1155.1082582332047,2024-08,0.4303682035146068
2024-05-06,North,Office Supplies,Pen,5,888,0.0,4440.0,3020.9754594201454,1419.0245405798546,2024-05,0.3196001217522195
2024-09-18,West,Furniture,Desk,7,508,0.2,2844.8,1868.9080423611235,975.8919576388766,2024-09,0.34304413584043747
2024-01-08,East,Electronics,Laptop,8,126,0.15,856.8,515.2092497201744,341.59075027982556,2024-01,0.39868201479904947
2024-11-08,East,Furniture,Desk,2,480,0.0,960.0,628.4099292258835,331.5900707741165,2024-11,0.34540632372303803
2024-10-15,West,Furniture,Desk,1,123,0.05,116.85,80.70448395724037,36.145516042759624,2024-10,0.30933261482892277
2024-08-01,North,Clothing,Jacket,4,82,0.2,262.40000000000003,157.46301585501544,104.93698414498459,2024-08,0.39991228713789856
2024-09-30,East,Clothing,Jeans,4,803,0.2,2569.6000000000004,1874.3693739899472,695.2306260100531,2024-09,0.27055986379594216
2024-10-08,West,Electronics,Laptop,4,28,0.1,100.8,65.8035604416675,34.9964395583325,2024-10,0.3471869003802827
2024-05-01,North,Clothing,Jeans,3,781,0.0,2343.0,1288.7910922488404,1054.2089077511596,2024-05,0.4499397813705333
2024-05-23,South,Clothing,Jacket,1,483,0.1,434.7,290.3296232569689,144.3703767430311,2024-05,0.3321149683529586
2024-07-04,South,Furniture,Desk,1,783,0.1,704.7,547.4958666989844,157.20413330101564,2024-07,0.22307951369521162
2024-10-30,West,Electronics,Laptop,1,699,0.0,699.0,491.76235646125394,207.23764353874606,2024-10,0.2964773155060745
2024-07-04,East,Office Supplies,Pen,1,572,0.15,486.2,367.473163966412,118.72683603358797,2024-07,0.2441934101883751
2024-06-09,East,Clothing,Jeans,7,463,0.05,3078.95,2057.3492676290775,1021.6007323709223,2024-06,0.3318016636746041
2024-02-14,West,Office Supplies,Notebook,1,880,0.15,748.0,426.15464211485465,321.84535788514535,2024-02,0.43027454262719966
2024-11-30,West,Electronics,Phone,2,815,0.05,1548.5,1022.0674676316424,526.4325323683576,2024-11,0.3399628881939668
2024-04-20,South,Furniture,Sofa,4,893,0.15,3036.2,2006.0554423935587,1030.1445576064411,2024-04,0.3392874506311973
2024-03-15,South,Furniture,Chair,7,316,0.15,1880.2,1493.665858361199,386.534141638801,2024-03,0.20558139646782309
2024-12-03,North,Office Supplies,Pen,2,811,0.15,1378.7,953.1836729765934,425.5163270234067,2024-12,0.3086359084814729
2024-11-12,South,Electronics,Phone,2,34,0.0,68.0,44.93530850507436,23.06469149492564,2024-11,0.3391866396312594
2024-12-19,East,Furniture,Chair,6,818,0.1,4417.2,2820.2780283020097,1596.92197169799,2024-12,0.3615235831970457
2024-12-05,East,Clothing,Jeans,7,166,0.1,1045.8,660.1086764261952,385.69132357380477,2024-12,0.36880027115490993
2024-02-16,West,Clothing,Jeans,7,140,0.1,882.0,556.7918107122583,325.2081892877417,2024-02,0.36871676789993385
2024-02-11,East,Electronics,Phone,1,33,0.0,33.0,25.96034029902958,7.039659700970422,2024-02,0.21332302124152794
2024-07-07,West,Office Supplies,Printer,4,56,0.1,201.6,134.9018576896349,66.69814231036509,2024-07,0.3308439598728427
2024-06-07,South,Electronics,Phone,1,102,0.15,86.7,48.85479457893872,37.84520542106128,2024-06,0.436507559643152
2024-02-26,East,Furniture,Chair,8,321,0.1,2311.2000000000003,1289.7450931924166,1021.4549068075837,2024-02,0.44195868241934216
2024-10-13,East,Clothing,Jeans,8,57,0.2,364.8,209.8336163790846,154.96638362091542,2024-10,0.42479820071522867
2024-04-03,South,Furniture,Sofa,8,762,0.15,5181.599999999999,2860.53224440117,2321.0677555988295,2024-04,0.4479442171527771
2024-10-16,East,Office Supplies,Notebook,7,735,0.1,4630.5,2780.9361217600863,1849.5638782399137,2024-10,0.3994307047273326
2024-08-28,East,Clothing,Jeans,1,813,0.15,691.05,416.0311032565979,275.0188967434021,2024-08,0.3979725008948732
2024-03-09,North,Clothing,Jeans,8,825,0.2,5280.0,4215.058408810325,1064.941591189675,2024-03,0.20169348317986266
2024-11-16,East,Furniture,Desk,8,574,0.1,4132.8,2393.5141849142374,1739.2858150857628,2024-11,0.42084925839279974
2024-02-08,West,Office Supplies,Notebook,4,198,0.2,633.6,422.2579989668718,211.3420010331282,2024-02,0.333557451125518
2024-10-02,West,Clothing,Jeans,6,408,0.0,2448.0,1791.791592793922,656.2084072060779,2024-10,0.26805898987176385
2024-07-01,North,Furniture,Sofa,6,487,0.2,2337.6,1719.8358559409553,617.7641440590446,2024-07,0.2642728200115694
2024-10-29,East,Office Supplies,Notebook,5,329,0.15,1398.25,1112.6381841638686,285.6118158361314,2024-10,0.2042637695949447
2024-08-18,West,Furniture,Sofa,7,662,0.0,4634.0,3601.5726398773513,1032.4273601226487,2024-08,0.22279399225780075
2024-12-01,North,Clothing,Jacket,8,290,0.0,2320.0,1517.714455161951,802.285544838049,2024-12,0.3458127348439866
2024-07-26,West,Office Supplies,Notebook,4,116,0.05,440.79999999999995,271.6980137374547,169.10198626254527,2024-07,0.3836251956954294
2024-02-18,West,Electronics,Phone,4,554,0.05,2105.2,1415.1045920252734,690.0954079747264,2024-02,0.32780515294258333
2024-11-08,South,Furniture,Desk,4,42,0.0,168.0,120.75795545148821,47.242044548511785,2024-11,0.28120264612209395
2024-10-16,North,Furniture,Chair,3,241,0.1,650.7,459.5600397067964,191.13996029320367,2024-10,0.29374513645797395
2024-11-17,East,Electronics,Phone,6,462,0.2,2217.6,1637.854125434724,579.7458745652759,2024-11,0.26142941674119585
2024-01-27,South,Electronics,Tablet,6,843,0.1,4552.2,2586.751611286079,1965.4483887139208,2024-01,0.43175791676857805
2024-01-13,South,Clothing,Jeans,8,249,0.0,1992.0,1435.1528499523638,556.8471500476362,2024-01,0.2795417419917852
2024-03-11,South,Clothing,Shirt,7,887,0.0,6209.0,3476.1892939242484,2732.8107060757516,2024-03,0.440137011769327
2024-09-16,North,Furniture,Desk,8,690,0.05,5244.0,3261.7399549995084,1982.2600450004916,2024-09,0.3780053480168748
2024-05-15,East,Electronics,Laptop,4,609,0.15,2070.6,1598.6015291519116,471.99847084808835,2024-05,0.22795251175895315
2024-04-29,North,Clothing,Shirt,2,314,0.2,502.40000000000003,311.5151807180158,190.88481928198422,2024-04,0.3799458982523571
2024-02-21,West,Clothing,Shirt,6,566,0.0,3396.0,1979.1219068795085,1416.8780931204915,2024-02,0.417219697620875
2024-04-08,West,Electronics,Tablet,2,671,0.1,1207.8,782.5537126222564,425.24628737774356,2024-04,0.3520833642802977
2024-09-04,East,Electronics,Tablet,1,853,0.0,853.0,579.8031926245932,273.1968073754068,2024-09,0.32027761708722957
2024-08-30,North,Electronics,Laptop,6,113,0.1,610.2,345.50046007583353,264.6995399241665,2024-08,0.43379144530345215
2024-06-26,East,Furniture,Sofa,8,825,0.05,6270.0,4513.328872878996,1756.6711271210042,2024-06,0.2801708336716115
2024-02-08,South,Clothing,Shirt,7,393,0.15,2338.35,1372.3330894121498,966.0169105878501,2024-02,0.41311904145566325
2024-02-16,West,Clothing,Jacket,9,380,0.2,2736.0,1935.994233408624,800.005766591376,2024-02,0.29239976849099997
2024-03-05,West,Furniture,Chair,4,200,0.2,640.0,474.0245583858375,165.9754416141625,2024-03,0.2593366275221289
2024-10-01,East,Office Supplies,Pen,3,830,0.1,2241.0,1351.210551427812,889.7894485721879,2024-10,0.39705017785461305
2024-02-20,South,Clothing,Shirt,4,188,0.1,676.8000000000001,481.3000857637044,195.4999142362957,2024-02,0.28885921134204445
2024-08-26,West,Electronics,Laptop,4,580,0.05,2204.0,1703.045541219422,500.9544587805781,2024-08,0.22729331160643287
2024-03-02,East,Electronics,Phone,5,871,0.0,4355.0,3163.2330843161258,1191.7669156838742,2024-03,0.27365486008814566
2024-03-19,East,Furniture,Sofa,5,704,0.2,2816.0,1932.9083589567142,883.0916410432858,2024-03,0.3135978838932123
2024-08-20,North,Office Supplies,Pen,1,127,0.15,107.95,73.20604759565117,34.74395240434883,2024-08,0.32185226868317585
2024-10-19,West,Office Supplies,Printer,3,463,0.2,1111.2,634.4523404616449,476.74765953835515,2024-10,0.4290385704988797
2024-09-09,South,Clothing,Shirt,9,814,0.15,6227.099999999999,3851.009756306752,2376.0902436932474,2024-09,0.3815725207067893
2024-10-26,East,Clothing,Jacket,6,178,0.0,1068.0,630.1397861649572,437.8602138350428,2024-10,0.4099814736283173
2024-06-03,North,Electronics,Phone,2,616,0.0,1232.0,962.8519310449828,269.14806895501715,2024-06,0.21846434168426718
2024-10-26,South,Furniture,Chair,2,778,0.1,1400.4,844.8124989112393,555.5875010887607,2024-10,0.39673486224561605
2024-03-21,West,Electronics,Tablet,1,64,0.0,64.0,50.01933079041094,13.98066920958906,2024-03,0.21844795639982906
2024-05-27,East,Clothing,Jacket,5,124,0.05,589.0,369.61917830562066,219.38082169437934,2024-05,0.3724631947272994
2024-04-03,West,Office Supplies,Pen,3,461,0.2,1106.4,745.9266132909735,360.4733867090266,2024-04,0.3258074717182091
2024-01-28,South,Office Supplies,Notebook,5,532,0.15,2261.0,1574.2165859537597,686.7834140462403,2024-01,0.3037520628245203
2024-02-27,East,Office Supplies,Notebook,4,428,0.2,1369.6000000000001,1092.7462111894895,276.85378881051065,2024-02,0.20214207711047796
2024-11-23,North,Furniture,Sofa,4,689,0.1,2480.4,1771.9781064170381,708.421893582962,2024-11,0.28560792355384695
2024-09-23,North,Office Supplies,Pen,2,584,0.1,1051.2,783.804155756492,267.395844243508,2024-09,0.2543719979485426
2024-01-28,West,Furniture,Desk,7,290,0.1,1827.0,1379.6715619441452,447.3284380558548,2024-01,0.24484315164524073
2024-10-12,South,Furniture,Desk,9,357,0.1,2891.7000000000003,1760.8191071275282,1130.880892872472,2024-10,0.3910782214173227
2024-01-13,South,Clothing,Jeans,9,516,0.2,3715.2000000000003,2222.4352356956324,1492.7647643043679,2024-01,0.40179930133084835
2024-11-04,West,Clothing,Jacket,8,757,0.15,5147.599999999999,2934.5655135882735,2213.034486411726,2024-11,0.4299157833576281
2024-02-02,East,Electronics,Phone,5,68,0.0,340.0,253.85665959102587,86.14334040897413,2024-02,0.25336276590874746
2024-12-24,South,Furniture,Chair,9,482,0.15,3687.2999999999997,2832.2755309778026,855.0244690221971,2024-12,0.2318836191853652
2024-11-11,South,Electronics,Phone,2,870,0.15,1479.0,1104.2093409593379,374.79065904066215,2024-11,0.25340815350957546
2024-02-19,South,Furniture,Sofa,6,333,0.0,1998.0,1169.8597739168097,828.1402260831903,2024-02,0.4144845976392344
2024-06-12,West,Electronics,Phone,8,97,0.05,737.1999999999999,406.9402725122773,330.2597274877226,2024-06,0.4479920340310942
2024-10-13,South,Clothing,Shirt,7,398,0.0,2786.0,1835.6292516211952,950.3707483788048,2024-10,0.34112374313668514
2024-05-10,North,Furniture,Desk,8,825,0.15,5610.0,4125.477946388604,1484.5220536113957,2024-05,0.26462068691825236
2024-04-29,East,Office Supplies,Printer,8,180,0.0,1440.0,910.9371363586696,529.0628636413304,2024-04,0.36740476641759057
2024-01-28,South,Clothing,Jeans,5,111,0.0,555.0,382.2467656569401,172.7532343430599,2024-01,0.3112670889064142
2024-09-27,West,Office Supplies,Printer,3,545,0.05,1553.25,1053.518770265659,499.731229734341,2024-09,0.32173264428414033
2024-06-02,East,Clothing,Jeans,1,822,0.05,780.9,479.1246756795442,301.77532432045575,2024-06,0.38644554273332793
2024-08-20,East,Electronics,Tablet,3,387,0.2,928.8000000000001,737.375473706392,191.4245262936081,2024-08,0.2060987578527219
2024-07-06,West,Clothing,Jacket,5,250,0.0,1250.0,940.4196339808447,309.58036601915535,2024-07,0.2476642928153243
2024-05-28,West,Clothing,Jeans,3,188,0.0,564.0,401.5269795454224,162.47302045457758,2024-05,0.28807273130244254
2024-05-31,West,Clothing,Shirt,6,63,0.0,378.0,222.91157938870384,155.08842061129616,2024-05,0.410286827014011
2024-08-28,South,Office Supplies,Printer,2,42,0.15,71.39999999999999,49.812025390633735,21.587974609366256,2024-08,0.30235258556535377
2024-02-09,East,Electronics,Tablet,7,551,0.2,3085.6000000000004,1880.146877022882,1205.4531229771183,2024-02,0.39067057394902716
2024-08-31,West,Clothing,Shirt,2,559,0.05,1062.1,625.9150551356344,436.18494486436555,2024-08,0.4106816164809016
2024-03-31,South,Office Supplies,Printer,6,247,0.05,1407.8999999999999,889.5734069836176,518.3265930163823,2024-03,0.36815582997115015
2024-09-10,South,Electronics,Tablet,7,645,0.15,3837.75,2914.511212059775,923.2387879402249,2024-09,0.24056772534433585
2024-08-15,East,Electronics,Laptop,2,233,0.1,419.40000000000003,283.17205490921924,136.2279450907808,2024-08,0.32481627346395037
2024-10-18,East,Electronics,Phone,6,78,0.05,444.59999999999997,261.64891456536077,182.9510854346392,2024-10,0.4114959186564085
2024-12-15,East,Office Supplies,Printer,9,651,0.0,5859.0,3293.1562464217036,2565.8437535782964,2024-12,0.4379320282605046
2024-12-07,South,Clothing,Jacket,3,128,0.0,384.0,242.61602955895847,141.38397044104153,2024-12,0.3681874230235456
2024-03-14,South,Furniture,Chair,6,432,0.0,2592.0,1534.602414312568,1057.397585687432,2024-03,0.4079465994164475
2024-07-09,North,Electronics,Phone,5,92,0.1,414.0,265.87934098103455,148.12065901896545,2024-07,0.3577793696110277
2024-04-20,West,Electronics,Tablet,3,309,0.05,880.65,621.5511822611026,259.0988177388974,2024-04,0.29421315816601085
2024-10-28,West,Electronics,Tablet,3,329,0.1,888.3000000000001,690.7301648564946,197.56983514350543,2024-10,0.22241341342283621
2024-06-04,East,Office Supplies,Notebook,3,500,0.1,1350.0,827.6627264894643,522.3372735105357,2024-06,0.38691649889669316
2024-06-19,North,Furniture,Chair,8,205,0.05,1558.0,1174.168700044289,383.8312999557111,2024-06,0.2463615532450007
2024-01-13,South,Furniture,Desk,3,519,0.0,1557.0,948.0072490714839,608.9927509285161,2024-01,0.3911321457472807
2024-12-22,East,Furniture,Sofa,2,704,0.1,1267.2,947.1459133407625,320.05408665923756,2024-12,0.2525679345480094
2024-11-19,East,Furniture,Chair,9,426,0.15,3258.9,2416.9283916529535,841.9716083470466,2024-11,0.25836067640831156
2024-08-20,South,Office Supplies,Notebook,8,330,0.0,2640.0,1818.9978412263645,821.0021587736355,2024-08,0.3109856662021347
2024-03-03,North,Electronics,Tablet,7,244,0.0,1708.0,1077.0210211430422,630.9789788569578,2024-03,0.3694256316492727
2024-01-09,West,Furniture,Chair,8,665,0.1,4788.0,3679.0508439203177,1108.9491560796823,2024-01,0.23161009943184677
2024-07-21,North,Clothing,Jeans,2,118,0.1,212.4,140.4738563524966,71.92614364750341,2024-07,0.3386353279072665
2024-03-31,North,Furniture,Chair,6,872,0.15,4447.2,3289.587327858655,1157.6126721413448,2024-03,0.26030146432392176
2024-05-22,South,Clothing,Shirt,6,463,0.2,2222.4,1406.0196697199617,816.3803302800384,2024-05,0.3673417612851144
2024-05-25,North,Office Supplies,Notebook,6,671,0.1,3623.4,2053.02787929464,1570.37212070536,2024-05,0.4333973949068168
2024-04-22,West,Electronics,Laptop,3,274,0.2,657.6,503.95659419559365,153.64340580440637,2024-04,0.2336426487293284
2024-09-02,East,Electronics,Tablet,4,849,0.1,3056.4,2177.31096808482,879.0890319151799,2024-09,0.287622376624519
2024-12-21,West,Office Supplies,Printer,2,820,0.15,1394.0,965.3390124372927,428.6609875627073,2024-12,0.30750429523867095
2024-06-26,West,Clothing,Jacket,6,448,0.0,2688.0,1952.2360345414047,735.7639654585953,2024-06,0.27372171334025125
2024-07-09,East,Electronics,Phone,2,493,0.1,887.4,553.9151254907505,333.4848745092495,2024-07,0.37579994873704026
2024-05-15,West,Electronics,Phone,8,751,0.15,5106.8,2971.3558784037923,2135.444121596208,2024-05,0.4181569909916597
2024-03-24,East,Electronics,Tablet,8,71,0.2,454.40000000000003,304.12538127235575,150.27461872764428,2024-03,0.33070998839710447
2024-10-26,North,Electronics,Phone,3,399,0.15,1017.4499999999999,718.7894225932982,298.6605774067017,2024-10,0.2935383334873475
2024-07-04,North,Electronics,Phone,6,751,0.15,3830.1,2757.8087756590035,1072.2912243409965,2024-07,0.2799642892720807
2024-02-27,West,Clothing,Shirt,2,724,0.2,1158.4,731.3040570220942,427.0959429779059,2024-02,0.36869470215634137
2024-02-01,South,Office Supplies,Notebook,6,578,0.2,2774.4,2143.81839059637,630.58160940363,2024-02,0.22728575886809038
2024-01-19,East,Electronics,Laptop,5,638,0.15,2711.5,1837.9196039865305,873.5803960134695,2024-01,0.3221760634384914
2024-08-03,West,Clothing,Jeans,9,438,0.15,3350.7,1848.325712527177,1502.3742874728227,2024-08,0.4483762460001859
2024-03-30,West,Clothing,Jacket,7,525,0.0,3675.0,2791.3087662872485,883.6912337127515,2024-03,0.24046019964972828
